Azimuth (deg),Elevation (deg),EIRP (dBW),Xmtr Gain (dB),Xmtr EIRP Intensity (dBW/Sterad),Atmos Loss (dB),Rain Loss (dB),CloudsFog Loss (dB)
272.117,15.93,-455.165,-485.1655,-466.157572,0.1249,0.0008,0.001
272.059,16.064,-453.944,-483.9439,-464.936046,0.1239,0.0008,0.001
272.001,16.199,-452.708,-482.7085,-463.700553,0.1229,0.0008,0.001
271.942,16.335,-451.459,-481.4589,-462.450955,0.1219,0.0008,0.001
271.882,16.472,-450.195,-480.195,-461.187115,0.121,0.0008,0.0009
271.821,16.61,-448.917,-478.9168,-459.908893,0.12,0.0008,0.0009
271.76,16.749,-447.624,-477.624,-458.616147,0.119,0.0007,0.0009
271.698,16.889,-446.317,-476.3166,-457.308736,0.1181,0.0007,0.0009
271.636,17.03,-444.994,-474.9944,-455.986515,0.1172,0.0007,0.0009
271.573,17.172,-443.657,-473.6572,-454.649342,0.1162,0.0007,0.0009
271.509,17.315,-442.305,-472.305,-453.297069,0.1153,0.0007,0.0009
271.444,17.46,-440.937,-470.9375,-451.92955,0.1144,0.0007,0.0009
271.379,17.605,-439.555,-469.5545,-450.546637,0.1135,0.0007,0.0009
271.313,17.751,-438.156,-468.1561,-449.14818,0.1126,0.0007,0.0009
271.246,17.898,-436.742,-466.7419,-447.734031,0.1117,0.0007,0.0009
271.178,18.047,-435.312,-465.3119,-446.304036,0.1109,0.0007,0.0009
271.109,18.196,-433.866,-463.8659,-444.858045,0.11,0.0007,0.0009
271.04,18.347,-432.404,-462.4038,-443.395902,0.1091,0.0007,0.0009
270.97,18.499,-430.925,-460.9254,-441.917454,0.1083,0.0007,0.0008
270.899,18.652,-429.43,-459.4304,-440.422545,0.1074,0.0006,0.0008
270.827,18.806,-427.919,-457.9189,-438.911019,0.1066,0.0006,0.0008
270.754,18.962,-426.391,-456.3906,-437.382717,0.1057,0.0006,0.0008
270.68,19.118,-424.845,-454.8454,-435.837482,0.1049,0.0006,0.0008
270.606,19.276,-423.283,-453.2831,-434.275155,0.1041,0.0006,0.0008
270.53,19.435,-421.703,-451.7035,-432.695574,0.1033,0.0006,0.0008
270.454,19.596,-420.106,-450.1065,-431.098578,0.1025,0.0006,0.0008
270.377,19.757,-418.492,-448.4919,-429.484007,0.1017,0.0006,0.0008
270.298,19.92,-416.86,-446.8596,-427.851697,0.1009,0.0006,0.0008
270.219,20.085,-415.209,-445.2094,-426.201486,0.1001,0.0006,0.0008
270.139,20.25,-413.541,-443.5411,-424.533208,0.0993,0.0006,0.0008
270.057,20.417,-411.855,-441.8546,-422.8467,0.0986,0.0006,0.0008
269.975,20.585,-410.15,-440.1497,-421.141797,0.0978,0.0005,0.0008
269.891,20.755,-408.426,-438.4262,-419.418332,0.0971,0.0005,0.0008
269.807,20.926,-406.684,-436.684,-417.676141,0.0963,0.0005,0.0008
269.721,21.099,-404.923,-434.923,-415.915056,0.0956,0.0005,0.0007
269.634,21.272,-403.143,-433.1428,-414.134911,0.0948,0.0005,0.0007
269.546,21.448,-401.343,-431.3434,-412.33554,0.0941,0.0005,0.0007
269.457,21.625,-399.525,-429.5247,-410.516775,0.0934,0.0005,0.0007
269.367,21.803,-397.686,-427.6864,-408.678449,0.0926,0.0005,0.0007
269.275,21.983,-395.828,-425.8283,-406.820396,0.0919,0.0005,0.0007
269.183,22.164,-393.95,-423.9504,-404.942449,0.0912,0.0005,0.0007
269.089,22.347,-392.052,-422.0523,-403.044441,0.0905,0.0005,0.0007
268.993,22.532,-390.134,-420.1341,-401.126205,0.0898,0.0005,0.0007
268.897,22.718,-388.195,-418.1955,-399.187577,0.0891,0.0005,0.0007
268.799,22.905,-386.236,-416.2363,-397.228391,0.0884,0.0004,0.0007
268.699,23.095,-384.256,-414.2564,-395.248482,0.0878,0.0004,0.0007
268.599,23.286,-382.256,-412.2556,-393.247688,0.0871,0.0004,0.0007
268.496,23.478,-380.234,-410.2337,-391.225844,0.0864,0.0004,0.0007
268.393,23.673,-378.191,-408.1907,-389.18279,0.0858,0.0004,0.0007
268.288,23.869,-376.126,-406.1263,-387.118365,0.0851,0.0004,0.0007
268.181,24.067,-374.04,-404.0403,-385.032411,0.0844,0.0004,0.0007
268.073,24.266,-371.933,-401.9327,-382.92477,0.0838,0.0004,0.0007
267.963,24.468,-369.803,-399.8032,-380.795286,0.0831,0.0004,0.0006
267.852,24.671,-367.652,-397.6517,-378.643806,0.0825,0.0004,0.0006
267.739,24.876,-365.478,-395.4781,-376.470178,0.0819,0.0004,0.0006
267.624,25.083,-363.282,-393.2822,-374.274253,0.0812,0.0004,0.0006
267.508,25.292,-361.064,-391.0638,-372.055884,0.0806,0.0004,0.0006
267.389,25.503,-358.823,-388.8228,-369.814927,0.08,0.0004,0.0006
267.269,25.715,-356.559,-386.5591,-367.551242,0.0794,0.0004,0.0006
267.148,25.93,-354.273,-384.2726,-365.264691,0.0788,0.0004,0.0006
267.024,26.146,-351.963,-381.963,-362.955139,0.0782,0.0004,0.0006
266.898,26.365,-349.63,-379.6304,-360.622456,0.0776,0.0004,0.0006
266.771,26.586,-347.274,-377.2744,-358.266516,0.077,0.0004,0.0006
266.641,26.808,-344.895,-374.8951,-355.887197,0.0764,0.0003,0.0006
266.51,27.033,-342.492,-372.4923,-353.48438,0.0758,0.0003,0.0006
266.376,27.26,-340.066,-370.0659,-351.057954,0.0752,0.0003,0.0006
266.24,27.489,-337.616,-367.6157,-348.607811,0.0747,0.0003,0.0006
266.102,27.72,-335.142,-365.1418,-346.133849,0.0741,0.0003,0.0006
265.962,27.954,-332.644,-362.6439,-343.635974,0.0735,0.0003,0.0006
265.819,28.19,-330.122,-360.122,-341.114095,0.073,0.0003,0.0006
265.674,28.427,-327.576,-357.576,-338.568129,0.0724,0.0003,0.0006
265.527,28.668,-325.006,-355.0059,-335.998002,0.0718,0.0003,0.0006
265.377,28.91,-322.412,-352.4115,-333.403646,0.0713,0.0003,0.0006
265.225,29.155,-319.793,-349.7929,-330.785001,0.0708,0.0003,0.0006
265.07,29.402,-317.15,-347.1499,-328.142014,0.0702,0.0003,0.0005
264.912,29.652,-314.483,-344.4825,-325.474645,0.0697,0.0003,0.0005
264.752,29.904,-311.791,-341.7908,-322.782859,0.0691,0.0003,0.0005
264.588,30.158,-309.075,-339.0745,-320.066635,0.0686,0.0003,0.0005
264.422,30.415,-306.334,-336.3339,-317.325959,0.0681,0.0003,0.0005
264.254,30.674,-303.569,-333.5687,-314.56083,0.0676,0.0003,0.0005
264.082,30.936,-300.779,-330.7792,-311.771258,0.0671,0.0003,0.0005
263.907,31.201,-297.965,-327.9652,-308.957266,0.0666,0.0003,0.0005
263.728,31.468,-295.127,-325.1268,-306.118889,0.0661,0.0003,0.0005
263.547,31.737,-292.264,-322.2641,-303.256176,0.0655,0.0003,0.0005
263.362,32.009,-289.377,-319.3771,-300.36919,0.0651,0.0003,0.0005
263.174,32.284,-286.466,-316.4659,-297.458008,0.0646,0.0003,0.0005
262.982,32.562,-283.531,-313.5306,-294.522725,0.0641,0.0003,0.0005
262.787,32.842,-280.571,-310.5714,-291.56345,0.0636,0.0003,0.0005
262.588,33.125,-277.588,-307.5882,-288.58031,0.0631,0.0003,0.0005
262.385,33.411,-274.581,-304.5814,-285.57345,0.0626,0.0003,0.0005
262.179,33.7,-271.551,-301.5509,-282.543032,0.0622,0.0003,0.0005
261.968,33.991,-268.497,-298.4971,-279.489241,0.0617,0.0003,0.0005
261.753,34.285,-265.42,-295.4202,-276.412278,0.0612,0.0003,0.0005
261.534,34.582,-262.32,-292.3203,-273.312369,0.0608,0.0003,0.0005
261.311,34.882,-259.198,-289.1977,-270.189761,0.0603,0.0003,0.0005
261.083,35.185,-256.053,-286.0526,-267.044722,0.0599,0.0003,0.0005
260.851,35.491,-252.885,-282.8854,-263.877547,0.0594,0.0003,0.0005
260.613,35.799,-249.696,-279.6965,-260.688554,0.059,0.0003,0.0005
260.371,36.111,-246.486,-276.486,-257.478088,0.0585,0.0003,0.0005
260.124,36.425,-243.254,-273.2544,-254.24652,0.0581,0.0003,0.0005
259.872,36.743,-240.002,-270.0022,-250.994251,0.0577,0.0003,0.0004
259.614,37.063,-236.73,-266.7296,-247.721709,0.0572,0.0003,0.0004
259.351,37.387,-233.437,-263.4373,-244.429352,0.0568,0.0003,0.0004
259.083,37.713,-230.126,-260.1256,-241.117672,0.0564,0.0003,0.0004
258.808,38.043,-226.795,-256.7951,-237.787191,0.056,0.0003,0.0004
258.528,38.375,-223.446,-253.4464,-234.438465,0.0556,0.0003,0.0004
258.241,38.711,-220.08,-250.08,-231.072084,0.0552,0.0003,0.0004
257.948,39.049,-216.697,-246.6966,-227.688676,0.0548,0.0003,0.0004
257.649,39.391,-213.297,-243.2968,-224.288903,0.0544,0.0003,0.0004
257.342,39.735,-209.881,-239.8814,-220.873466,0.054,0.0003,0.0004
257.029,40.083,-206.451,-236.451,-217.443108,0.0536,0.0003,0.0004
256.709,40.434,-203.007,-233.0065,-213.998607,0.0532,0.0003,0.0004
256.381,40.787,-199.549,-229.5487,-210.540788,0.0528,0.0003,0.0004
256.046,41.144,-196.078,-226.0784,-207.070514,0.0524,0.0003,0.0004
255.702,41.503,-192.597,-222.5966,-203.588695,0.0521,0.0003,0.0004
255.351,41.865,-189.104,-219.1042,-200.096285,0.0517,0.0002,0.0004
254.991,42.231,-185.602,-215.6022,-196.594283,0.0513,0.0002,0.0004
254.622,42.599,-182.092,-212.0916,-193.083736,0.051,0.0002,0.0004
254.245,42.97,-178.574,-208.5736,-189.565737,0.0506,0.0002,0.0004
253.858,43.343,-175.049,-205.0493,-186.041432,0.0503,0.0002,0.0004
253.461,43.72,-171.52,-201.5199,-182.512012,0.0499,0.0002,0.0004
253.055,44.099,-167.987,-197.9866,-178.978723,0.0496,0.0002,0.0004
252.639,44.481,-164.451,-194.4508,-175.442859,0.0492,0.0002,0.0004
252.211,44.865,-160.914,-190.9137,-171.90577,0.0489,0.0002,0.0004
251.773,45.252,-157.377,-187.3768,-168.368854,0.0486,0.0002,0.0004
251.324,45.641,-153.841,-183.8415,-164.833568,0.0483,0.0002,0.0004
250.863,46.032,-150.309,-180.3093,-161.301419,0.0479,0.0002,0.0004
250.39,46.426,-146.782,-176.7819,-157.773971,0.0476,0.0002,0.0004
249.905,46.821,-143.261,-173.2607,-154.25284,0.0473,0.0002,0.0004
249.406,47.219,-139.748,-169.7476,-150.739699,0.047,0.0002,0.0004
248.894,47.618,-136.244,-166.2442,-147.236275,0.0467,0.0002,0.0004
248.369,48.02,-132.752,-162.7523,-143.744351,0.0464,0.0002,0.0004
247.829,48.422,-129.274,-159.2737,-140.265761,0.0461,0.0002,0.0004
247.274,48.827,-125.81,-155.8103,-136.802398,0.0458,0.0002,0.0004
246.704,49.232,-122.364,-152.3641,-133.356204,0.0456,0.0002,0.0004
246.119,49.639,-118.937,-148.9371,-129.929176,0.0453,0.0002,0.0004
245.517,50.046,-115.531,-145.5313,-126.523362,0.045,0.0002,0.0004
244.898,50.454,-112.149,-142.1488,-123.140861,0.0448,0.0002,0.0003
244.261,50.863,-108.792,-138.7917,-119.783821,0.0445,0.0002,0.0003
243.607,51.271,-105.462,-135.4623,-116.454438,0.0442,0.0002,0.0003
242.934,51.68,-102.163,-132.1629,-113.154953,0.044,0.0002,0.0003
242.242,52.089,-98.896,-128.8956,-109.887652,0.0437,0.0002,0.0003
241.53,52.497,-95.663,-125.6628,-106.65486,0.0435,0.0002,0.0003
240.797,52.904,-92.467,-122.4668,-103.458945,0.0433,0.0002,0.0003
240.044,53.31,-89.31,-119.3102,-100.302307,0.043,0.0002,0.0003
239.268,53.714,-86.195,-116.1953,-97.187383,0.0428,0.0002,0.0003
238.471,54.117,-83.125,-113.1245,-94.116637,0.0426,0.0002,0.0003
237.65,54.517,-80.1,-110.1005,-91.092562,0.0424,0.0002,0.0003
236.805,54.915,-77.126,-107.1256,-88.117671,0.0422,0.0002,0.0003
235.936,55.31,-74.202,-104.2024,-85.194499,0.042,0.0002,0.0003
235.042,55.701,-71.333,-101.3335,-82.325591,0.0418,0.0002,0.0003
234.122,56.089,-68.521,-98.5214,-79.513507,0.0416,0.0002,0.0003
233.176,56.472,-65.769,-95.7687,-76.760807,0.0414,0.0002,0.0003
232.203,56.85,-63.078,-93.078,-74.070056,0.0412,0.0002,0.0003
231.202,57.224,-60.452,-90.4517,-71.44381,0.041,0.0002,0.0003
230.173,57.591,-57.893,-87.8925,-68.884616,0.0409,0.0002,0.0003
229.116,57.952,-55.403,-85.4029,-66.395005,0.0407,0.0002,0.0003
228.03,58.307,-52.985,-82.9854,-63.977486,0.0406,0.0002,0.0003
226.914,58.653,-50.642,-80.6424,-61.63454,0.0404,0.0002,0.0003
225.769,58.992,-48.377,-78.3765,-59.368615,0.0403,0.0002,0.0003
224.593,59.322,-46.19,-76.19,-57.182117,0.0401,0.0002,0.0003
223.388,59.643,-44.085,-74.0853,-55.077408,0.04,0.0002,0.0003
222.152,59.954,-42.065,-72.0647,-53.056795,0.0399,0.0002,0.0003
220.887,60.254,-40.13,-70.1304,-51.122529,0.0397,0.0002,0.0003
219.591,60.544,-38.285,-68.2847,-49.276794,0.0396,0.0002,0.0003
218.265,60.821,-36.53,-66.5296,-47.521701,0.0395,0.0002,0.0003
216.911,61.086,-34.867,-64.8672,-45.859286,0.0394,0.0002,0.0003
215.527,61.338,-33.299,-63.2994,-44.291499,0.0393,0.0002,0.0003
214.116,61.577,-31.828,-61.8281,-42.820203,0.0392,0.0002,0.0003
212.678,61.801,-30.455,-60.4551,-41.447161,0.0392,0.0002,0.0003
211.214,62.01,-29.182,-59.1819,-40.174038,0.0391,0.0002,0.0003
209.726,62.204,-28.01,-58.0103,-39.002391,0.039,0.0002,0.0003
208.214,62.382,-26.942,-56.9416,-37.933665,0.0389,0.0002,0.0003
206.68,62.543,-25.977,-55.9771,-36.96919,0.0389,0.0002,0.0003
205.127,62.687,-25.118,-55.1181,-36.110173,0.0388,0.0002,0.0003
203.556,62.814,-24.366,-54.3656,-35.357695,0.0388,0.0002,0.0003
201.97,62.923,-23.721,-53.7206,-34.712712,0.0388,0.0002,0.0003
200.369,63.014,-23.184,-53.1839,-34.176043,0.0387,0.0002,0.0003
198.758,63.086,-22.756,-52.7563,-33.748375,0.0387,0.0002,0.0003
197.138,63.14,-22.438,-52.4382,-33.430257,0.0387,0.0002,0.0003
195.512,63.174,-22.23,-52.23,-33.222098,0.0387,0.0002,0.0003
193.882,63.19,-22.132,-52.1321,-33.124165,0.0387,0.0002,0.0003
192.252,63.187,-22.144,-52.1445,-33.136586,0.0387,0.0002,0.0003
190.623,63.164,-22.267,-52.2672,-33.259343,0.0387,0.0002,0.0003
188.999,63.123,-22.5,-52.5002,-33.492279,0.0387,0.0002,0.0003
187.381,63.063,-22.843,-52.843,-33.835094,0.0387,0.0002,0.0003
185.773,62.984,-23.295,-53.2952,-34.287346,0.0387,0.0002,0.0003
184.177,62.887,-23.856,-53.8564,-34.848456,0.0388,0.0002,0.0003
182.595,62.772,-24.526,-54.5256,-35.517708,0.0388,0.0002,0.0003
181.03,62.639,-25.302,-55.3022,-36.294249,0.0388,0.0002,0.0003
179.483,62.489,-26.185,-56.185,-37.177098,0.0389,0.0002,0.0003
177.956,62.322,-27.173,-57.173,-38.165142,0.039,0.0002,0.0003
176.452,62.139,-28.265,-58.265,-39.257148,0.039,0.0002,0.0003
174.971,61.939,-29.46,-59.4597,-40.451758,0.0391,0.0002,0.0003
173.515,61.725,-30.755,-60.7554,-41.747502,0.0392,0.0002,0.0003
172.086,61.496,-32.151,-62.1507,-43.142799,0.0393,0.0002,0.0003
170.683,61.252,-33.644,-63.6439,-44.635961,0.0394,0.0002,0.0003
169.309,60.995,-35.233,-65.2331,-46.2252,0.0394,0.0002,0.0003
167.964,60.726,-36.917,-66.9165,-47.908636,0.0395,0.0002,0.0003
166.648,60.444,-38.692,-68.6922,-49.684297,0.0397,0.0002,0.0003
165.362,60.15,-40.558,-70.558,-51.550131,0.0398,0.0002,0.0003
164.106,59.846,-42.512,-72.5119,-53.504008,0.0399,0.0002,0.0003
162.88,59.531,-44.552,-74.5516,-55.543729,0.04,0.0002,0.0003
161.684,59.207,-46.675,-76.6749,-57.667031,0.0402,0.0002,0.0003
160.518,58.873,-48.879,-78.8795,-59.871594,0.0403,0.0002,0.0003
159.383,58.532,-51.163,-81.1629,-62.155044,0.0404,0.0002,0.0003
158.276,58.182,-53.523,-83.5229,-64.514966,0.0406,0.0002,0.0003
157.2,57.825,-55.957,-85.9568,-66.948905,0.0408,0.0002,0.0003
156.152,57.461,-58.462,-88.4623,-69.454371,0.0409,0.0002,0.0003
155.132,57.091,-61.037,-91.0368,-72.028851,0.0411,0.0002,0.0003
154.14,56.715,-63.678,-93.6777,-74.66981,0.0413,0.0002,0.0003
153.176,56.335,-66.383,-96.3826,-77.374699,0.0414,0.0002,0.0003
152.238,55.95,-69.149,-99.1489,-80.140957,0.0416,0.0002,0.0003
151.327,55.56,-71.974,-101.9739,-82.966022,0.0418,0.0002,0.0003
150.441,55.167,-74.855,-104.8552,-85.847333,0.042,0.0002,0.0003
149.579,54.77,-77.79,-107.7902,-88.782334,0.0422,0.0002,0.0003
148.742,54.371,-80.776,-110.7764,-91.76848,0.0424,0.0002,0.0003
147.929,53.969,-83.811,-113.8111,-94.803242,0.0426,0.0002,0.0003
147.138,53.566,-86.892,-116.892,-97.884111,0.0429,0.0002,0.0003
146.37,53.16,-90.017,-120.0165,-101.0086,0.0431,0.0002,0.0003
145.623,52.753,-93.182,-123.1822,-104.174251,0.0433,0.0002,0.0003
144.897,52.345,-96.387,-126.3865,-107.378635,0.0436,0.0002,0.0003
144.192,51.937,-99.627,-129.6273,-110.619359,0.0438,0.0002,0.0003
143.506,51.527,-102.902,-132.902,-113.894065,0.044,0.0002,0.0003
142.839,51.118,-106.208,-136.2083,-117.200437,0.0443,0.0002,0.0003
142.19,50.709,-109.544,-139.5441,-120.536197,0.0446,0.0002,0.0003
141.56,50.3,-112.907,-142.907,-123.899115,0.0448,0.0002,0.0003
140.946,49.891,-116.295,-146.2949,-127.287007,0.0451,0.0002,0.0004
140.35,49.484,-119.706,-149.7056,-130.697734,0.0454,0.0002,0.0004
139.769,49.077,-123.137,-153.1371,-134.129211,0.0456,0.0002,0.0004
139.204,48.671,-126.587,-156.5873,-137.579399,0.0459,0.0002,0.0004
138.654,48.267,-130.054,-160.0542,-141.046315,0.0462,0.0002,0.0004
138.119,47.864,-133.536,-163.5359,-144.528026,0.0465,0.0002,0.0004
137.598,47.463,-137.031,-167.0306,-148.022654,0.0468,0.0002,0.0004
137.09,47.063,-140.536,-170.5363,-151.528376,0.0471,0.0002,0.0004
136.596,46.666,-144.051,-174.0513,-155.043422,0.0474,0.0002,0.0004
136.114,46.27,-147.574,-177.574,-158.566077,0.0477,0.0002,0.0004
135.645,45.877,-151.103,-181.1026,-162.094681,0.048,0.0002,0.0004
135.188,45.485,-154.636,-184.6355,-165.627629,0.0483,0.0002,0.0004
134.742,45.097,-158.171,-188.1713,-169.163371,0.0487,0.0002,0.0004
134.308,44.71,-161.708,-191.7083,-172.70041,0.049,0.0002,0.0004
133.884,44.326,-165.245,-195.2452,-176.237304,0.0493,0.0002,0.0004
133.471,43.945,-168.781,-198.7806,-179.772665,0.0497,0.0002,0.0004
133.068,43.566,-172.313,-202.3131,-183.305156,0.05,0.0002,0.0004
132.674,43.19,-175.841,-205.8414,-186.833493,0.0504,0.0002,0.0004
132.29,42.816,-179.364,-209.3643,-190.356444,0.0507,0.0002,0.0004
131.916,42.446,-182.881,-212.8807,-193.872827,0.0511,0.0002,0.0004
131.55,42.078,-186.389,-216.3894,-197.381509,0.0514,0.0002,0.0004
131.193,41.713,-189.889,-219.8893,-200.881406,0.0518,0.0002,0.0004
130.844,41.351,-193.379,-223.3794,-204.371484,0.0522,0.0003,0.0004
130.503,40.992,-196.859,-226.8587,-207.850752,0.0525,0.0003,0.0004
130.17,40.636,-200.326,-230.3262,-211.318268,0.0529,0.0003,0.0004
129.844,40.283,-203.781,-233.781,-214.773132,0.0533,0.0003,0.0004
129.526,39.933,-207.222,-237.2224,-218.214489,0.0537,0.0003,0.0004
129.215,39.586,-210.649,-240.6494,-221.641526,0.0541,0.0003,0.0004
128.911,39.242,-214.061,-244.0614,-225.053471,0.0545,0.0003,0.0004
128.613,38.901,-217.457,-247.4575,-228.449593,0.0549,0.0003,0.0004
128.322,38.563,-220.837,-250.8371,-231.829198,0.0553,0.0003,0.0004
128.038,38.228,-224.2,-254.1995,-235.191633,0.0557,0.0003,0.0004
127.759,37.896,-227.544,-257.5442,-238.536278,0.0561,0.0003,0.0004
127.486,37.567,-230.87,-260.8705,-241.86255,0.0565,0.0003,0.0004
127.22,37.241,-234.178,-264.1778,-245.169902,0.0569,0.0003,0.0004
126.958,36.918,-237.466,-267.4657,-248.457818,0.0573,0.0003,0.0004
126.702,36.598,-240.734,-270.7337,-251.725815,0.0578,0.0003,0.0005
126.452,36.281,-243.981,-273.9813,-254.973442,0.0582,0.0003,0.0005
126.206,35.967,-247.208,-277.2082,-258.200274,0.0586,0.0003,0.0005
125.965,35.656,-250.414,-280.4138,-261.405921,0.0591,0.0003,0.0005
125.73,35.348,-253.598,-283.5979,-264.590015,0.0595,0.0003,0.0005
125.499,35.043,-256.76,-286.7601,-267.752219,0.06,0.0003,0.0005
125.272,34.741,-259.9,-289.9001,-270.892219,0.0604,0.0003,0.0005
125.05,34.441,-263.018,-293.0176,-274.009727,0.0609,0.0003,0.0005
124.832,34.145,-266.112,-296.1124,-277.104479,0.0613,0.0003,0.0005
124.619,33.851,-269.184,-299.1841,-280.176233,0.0618,0.0003,0.0005
124.409,33.56,-272.233,-302.2327,-283.224769,0.0623,0.0003,0.0005
124.204,33.272,-275.258,-305.2578,-286.249889,0.0627,0.0003,0.0005
124.002,32.987,-278.259,-308.2593,-289.251415,0.0632,0.0003,0.0005
123.804,32.705,-281.237,-311.2371,-292.229188,0.0637,0.0003,0.0005
123.61,32.425,-284.191,-314.191,-295.183066,0.0642,0.0003,0.0005
123.419,32.148,-287.121,-317.1208,-298.112927,0.0647,0.0003,0.0005
123.232,31.873,-290.027,-320.0266,-301.018664,0.0652,0.0003,0.0005
123.048,31.602,-292.908,-322.9081,-303.900189,0.0657,0.0003,0.0005
122.868,31.332,-295.765,-325.7653,-306.757425,0.0662,0.0003,0.0005
122.691,31.066,-298.598,-328.5982,-309.590315,0.0667,0.0003,0.0005
122.517,30.802,-301.407,-331.4067,-312.398811,0.0672,0.0003,0.0005
122.346,30.541,-304.191,-334.1908,-315.182882,0.0677,0.0003,0.0005
122.177,30.282,-306.95,-336.9504,-317.942507,0.0682,0.0003,0.0005
122.012,30.025,-309.686,-339.6856,-320.677679,0.0687,0.0003,0.0005
121.85,29.771,-312.396,-342.3963,-323.388403,0.0693,0.0003,0.0005
121.69,29.52,-315.083,-345.0826,-326.074692,0.0698,0.0003,0.0005
121.533,29.271,-317.744,-347.7445,-328.736573,0.0703,0.0003,0.0005
121.379,29.024,-320.382,-350.382,-331.37408,0.0709,0.0003,0.0006
121.227,28.78,-322.995,-352.9952,-333.987258,0.0714,0.0003,0.0006
121.078,28.538,-325.584,-355.5841,-336.576161,0.072,0.0003,0.0006
120.932,28.298,-328.149,-358.1488,-339.140849,0.0725,0.0003,0.0006
120.787,28.061,-330.689,-360.6893,-341.681392,0.0731,0.0003,0.0006
120.645,27.825,-333.206,-363.2058,-344.197868,0.0736,0.0003,0.0006
120.506,27.592,-335.698,-365.6983,-346.690361,0.0742,0.0003,0.0006
120.368,27.362,-338.167,-368.1669,-349.158961,0.0748,0.0003,0.0006
120.233,27.133,-340.612,-370.6117,-351.603766,0.0754,0.0003,0.0006
120.1,26.906,-343.033,-373.0328,-354.024878,0.0759,0.0003,0.0006
119.968,26.682,-345.43,-375.4303,-356.422406,0.0765,0.0004,0.0006
119.839,26.46,-347.804,-377.8044,-358.796464,0.0771,0.0004,0.0006
119.712,26.239,-350.155,-380.1551,-361.14717,0.0777,0.0004,0.0006
119.587,26.021,-352.483,-382.4825,-363.474647,0.0783,0.0004,0.0006
119.464,25.805,-354.787,-384.7869,-365.779022,0.0789,0.0004,0.0006
119.343,25.591,-357.068,-387.0683,-368.060428,0.0795,0.0004,0.0006
119.223,25.378,-359.327,-389.3269,-370.318999,0.0801,0.0004,0.0006
119.105,25.168,-361.563,-391.5628,-372.554872,0.0808,0.0004,0.0006
118.989,24.96,-363.776,-393.7761,-374.768191,0.0814,0.0004,0.0006
118.875,24.753,-365.967,-395.967,-376.9591,0.082,0.0004,0.0006
118.762,24.548,-368.136,-398.1356,-379.127745,0.0827,0.0004,0.0006
118.651,24.346,-370.282,-400.2822,-381.274277,0.0833,0.0004,0.0007
118.542,24.145,-372.407,-402.4067,-383.398847,0.0839,0.0004,0.0007
118.434,23.945,-374.51,-404.5095,-385.50161,0.0846,0.0004,0.0007
118.328,23.748,-376.591,-406.5906,-387.582721,0.0852,0.0004,0.0007
118.223,23.552,-378.65,-408.6502,-389.642339,0.0859,0.0004,0.0007
118.12,23.358,-380.689,-410.6885,-391.680623,0.0866,0.0004,0.0007
118.018,23.166,-382.706,-412.7056,-393.697732,0.0872,0.0004,0.0007
117.917,22.975,-384.702,-414.7017,-395.69383,0.0879,0.0004,0.0007
117.818,22.786,-386.677,-416.677,-397.669079,0.0886,0.0005,0.0007
117.721,22.599,-388.632,-418.6315,-399.623642,0.0893,0.0005,0.0007
117.624,22.413,-390.566,-420.5656,-401.557685,0.09,0.0005,0.0007
117.529,22.229,-392.479,-422.4793,-403.471373,0.0907,0.0005,0.0007
117.435,22.046,-394.373,-424.3728,-405.364871,0.0914,0.0005,0.0007
117.343,21.865,-396.246,-426.2462,-407.238346,0.0921,0.0005,0.0007
117.252,21.686,-398.1,-428.0999,-409.091965,0.0928,0.0005,0.0007
117.162,21.508,-399.934,-429.9338,-410.925893,0.0935,0.0005,0.0007
117.073,21.331,-401.748,-431.7482,-412.7403,0.0943,0.0005,0.0007
116.985,21.156,-403.543,-433.5433,-414.53535,0.095,0.0005,0.0007
116.898,20.982,-405.319,-435.3191,-416.311211,0.0957,0.0005,0.0007
116.813,20.81,-407.076,-437.076,-418.06805,0.0965,0.0005,0.0008
116.728,20.639,-408.814,-438.8139,-419.806033,0.0972,0.0005,0.0008
116.645,20.47,-410.533,-440.5332,-421.525327,0.098,0.0006,0.0008
116.563,20.302,-412.234,-442.234,-423.226098,0.0987,0.0006,0.0008
116.482,20.135,-413.916,-443.9164,-424.90851,0.0995,0.0006,0.0008
116.401,19.97,-415.581,-445.5806,-426.572729,0.1003,0.0006,0.0008
116.322,19.806,-417.227,-447.2268,-428.21892,0.1011,0.0006,0.0008
116.244,19.643,-418.855,-448.8551,-429.847245,0.1019,0.0006,0.0008
116.167,19.482,-420.466,-450.4658,-431.457869,0.1027,0.0006,0.0008
116.09,19.322,-422.059,-452.0589,-433.050953,0.1035,0.0006,0.0008
116.015,19.163,-423.635,-453.6346,-434.626659,0.1043,0.0006,0.0008
115.941,19.005,-425.193,-455.1931,-436.185149,0.1051,0.0006,0.0008
115.867,18.849,-426.734,-456.7345,-437.726581,0.1059,0.0006,0.0008
115.794,18.694,-428.259,-458.259,-439.251116,0.1068,0.0006,0.0008
115.722,18.54,-429.767,-459.7668,-440.758912,0.1076,0.0006,0.0008
115.652,18.387,-431.258,-461.258,-442.250125,0.1085,0.0007,0.0008
115.581,18.235,-432.733,-462.7328,-443.724913,0.1093,0.0007,0.0009
115.512,18.085,-434.191,-464.1913,-445.18343,0.1102,0.0007,0.0009
115.444,17.936,-435.634,-465.6337,-446.625831,0.111,0.0007,0.0009
