Azimuth (deg),Elevation (deg),EIRP (dBW),Xmtr Gain (dB),Xmtr EIRP Intensity (dBW/Sterad),Atmos Loss (dB),Rain Loss (dB),CloudsFog Loss (dB)
266.51,27.033,84.957,54.9569,73.964761,3.5207,5.6875,0.3549
266.376,27.26,84.957,54.9569,73.964761,3.4937,5.6503,0.3522
266.24,27.489,84.957,54.9569,73.964761,3.4669,5.6135,0.3495
266.102,27.72,84.957,54.9569,73.964761,3.4403,5.5769,0.3468
265.962,27.954,84.957,54.9569,73.964761,3.414,5.5407,0.3442
265.819,28.19,84.957,54.9569,73.964761,3.3878,5.5048,0.3415
265.674,28.427,84.957,54.9569,73.964761,3.3619,5.4692,0.3389
265.527,28.668,84.957,54.9569,73.964761,3.3361,5.4339,0.3363
265.377,28.91,84.957,54.9569,73.964761,3.3106,5.3989,0.3338
265.225,29.155,84.957,54.9569,73.964761,3.2853,5.3642,0.3312
265.07,29.402,84.957,54.9569,73.964761,3.2602,5.3298,0.3287
264.912,29.652,84.957,54.9569,73.964761,3.2352,5.2958,0.3262
264.752,29.904,84.957,54.9569,73.964761,3.2105,5.262,0.3237
264.588,30.158,84.957,54.9569,73.964761,3.186,5.2285,0.3212
264.422,30.415,84.957,54.9569,73.964761,3.1617,5.1953,0.3188
264.254,30.674,84.957,54.9569,73.964761,3.1376,5.1624,0.3163
264.082,30.936,84.957,54.9569,73.964761,3.1137,5.1299,0.3139
263.907,31.201,84.957,54.9569,73.964761,3.09,5.0976,0.3116
263.728,31.468,84.957,54.9569,73.964761,3.0665,5.0656,0.3092
263.547,31.737,84.957,54.9569,73.964761,3.0431,5.0338,0.3068
263.362,32.009,84.957,54.9569,73.964761,3.02,5.0024,0.3045
263.174,32.284,84.957,54.9569,73.964761,2.9971,4.9713,0.3022
262.982,32.562,84.957,54.9569,73.964761,2.9744,4.9404,0.2999
262.787,32.842,84.957,54.9569,73.964761,2.9518,4.9098,0.2976
262.588,33.125,84.957,54.9569,73.964761,2.9295,4.8796,0.2954
262.385,33.411,84.957,54.9569,73.964761,2.9073,4.8496,0.2932
262.179,33.7,84.957,54.9569,73.964761,2.8854,4.8199,0.291
261.968,33.991,84.957,54.9569,73.964761,2.8636,4.7904,0.2888
261.753,34.285,84.957,54.9569,73.964761,2.8421,4.7613,0.2866
261.534,34.582,84.957,54.9569,73.964761,2.8207,4.7324,0.2844
261.311,34.882,84.957,54.9569,73.964761,2.7995,4.7038,0.2823
261.083,35.185,84.957,54.9569,73.964761,2.7785,4.6755,0.2802
260.851,35.491,84.957,54.9569,73.964761,2.7577,4.6475,0.2781
260.613,35.799,84.957,54.9569,73.964761,2.7371,4.6197,0.276
260.371,36.111,84.957,54.9569,73.964761,2.7167,4.5923,0.274
260.124,36.425,84.957,54.9569,73.964761,2.6965,4.5651,0.2719
259.872,36.743,84.957,54.9569,73.964761,2.6764,4.5382,0.2699
259.614,37.063,84.957,54.9569,73.964761,2.6566,4.5116,0.2679
259.351,37.387,84.957,54.9569,73.964761,2.637,4.4852,0.2659
259.083,37.713,84.957,54.9569,73.964761,2.6175,4.4592,0.264
258.808,38.043,84.957,54.9569,73.964761,2.5982,4.4334,0.262
258.528,38.375,84.957,54.9569,73.964761,2.5792,4.4079,0.2601
258.241,38.711,84.957,54.9569,73.964761,2.5603,4.3827,0.2582
257.948,39.049,84.957,54.9569,73.964761,2.5416,4.3577,0.2563
257.649,39.391,84.957,54.9569,73.964761,2.5232,4.3331,0.2545
257.342,39.735,84.957,54.9569,73.964761,2.5049,4.3087,0.2526
257.029,40.083,84.957,54.9569,73.964761,2.4868,4.2846,0.2508
256.709,40.434,84.957,54.9569,73.964761,2.4689,4.2608,0.249
256.381,40.787,84.957,54.9569,73.964761,2.4512,4.2373,0.2472
256.046,41.144,84.957,54.9569,73.964761,2.4337,4.214,0.2455
255.702,41.503,84.957,54.9569,73.964761,2.4164,4.1911,0.2437
255.351,41.865,84.957,54.9569,73.964761,2.3993,4.1684,0.242
254.991,42.231,84.957,54.9569,73.964761,2.3824,4.146,0.2403
254.622,42.599,84.957,54.9569,73.964761,2.3658,4.1239,0.2386
254.245,42.97,84.957,54.9569,73.964761,2.3493,4.1022,0.237
253.858,43.343,84.957,54.9569,73.964761,2.333,4.0806,0.2353
253.461,43.72,84.957,54.9569,73.964761,2.3169,4.0594,0.2337
253.055,44.099,84.957,54.9569,73.964761,2.3011,4.0385,0.2321
252.639,44.481,84.957,54.9569,73.964761,2.2854,4.0179,0.2305
252.211,44.865,84.957,54.9569,73.964761,2.27,3.9976,0.229
251.773,45.252,84.957,54.9569,73.964761,2.2547,3.9775,0.2275
251.324,45.641,84.957,54.9569,73.964761,2.2397,3.9578,0.2259
250.863,46.032,84.957,54.9569,73.964761,2.2249,3.9384,0.2244
250.39,46.426,84.957,54.9569,73.964761,2.2103,3.9192,0.223
249.905,46.821,84.957,54.9569,73.964761,2.196,3.9004,0.2215
249.406,47.219,84.957,54.9569,73.964761,2.1818,3.8819,0.2201
248.894,47.618,84.957,54.9569,73.964761,2.1679,3.8637,0.2187
248.369,48.02,84.957,54.9569,73.964761,2.1542,3.8458,0.2173
247.829,48.422,84.957,54.9569,73.964761,2.1407,3.8282,0.216
247.274,48.827,84.957,54.9569,73.964761,2.1274,3.8109,0.2146
246.704,49.232,84.957,54.9569,73.964761,2.1144,3.7939,0.2133
246.119,49.639,84.957,54.9569,73.964761,2.1016,3.7772,0.212
245.517,50.046,84.957,54.9569,73.964761,2.089,3.7609,0.2108
244.898,50.454,84.957,54.9569,73.964761,2.0767,3.7449,0.2095
244.261,50.863,84.957,54.9569,73.964761,2.0646,3.7292,0.2083
243.607,51.271,84.957,54.9569,73.964761,2.0527,3.7138,0.2071
242.934,51.68,84.957,54.9569,73.964761,2.0411,3.6988,0.2059
242.242,52.089,84.957,54.9569,73.964761,2.0297,3.684,0.2048
241.53,52.497,84.957,54.9569,73.964761,2.0186,3.6696,0.2037
240.797,52.904,84.957,54.9569,73.964761,2.0077,3.6556,0.2026
240.044,53.31,84.957,54.9569,73.964761,1.997,3.6418,0.2015
239.268,53.714,84.957,54.9569,73.964761,1.9866,3.6284,0.2004
238.471,54.117,84.957,54.9569,73.964761,1.9764,3.6154,0.1994
237.65,54.517,84.957,54.9569,73.964761,1.9665,3.6027,0.1984
236.805,54.915,84.957,54.9569,73.964761,1.9569,3.5903,0.1975
235.936,55.31,84.957,54.9569,73.964761,1.9475,3.5782,0.1965
235.042,55.701,84.957,54.9569,73.964761,1.9384,3.5665,0.1956
234.122,56.089,84.957,54.9569,73.964761,1.9295,3.5552,0.1947
233.176,56.472,84.957,54.9569,73.964761,1.9209,3.5442,0.1938
232.203,56.85,84.957,54.9569,73.964761,1.9126,3.5335,0.193
231.202,57.224,84.957,54.9569,73.964761,1.9045,3.5232,0.1922
230.173,57.591,84.957,54.9569,73.964761,1.8967,3.5133,0.1914
229.116,57.952,84.957,54.9569,73.964761,1.8892,3.5037,0.1906
228.03,58.307,84.957,54.9569,73.964761,1.8819,3.4944,0.1899
226.914,58.653,84.957,54.9569,73.964761,1.8749,3.4856,0.1892
225.769,58.992,84.957,54.9569,73.964761,1.8682,3.477,0.1885
224.593,59.322,84.957,54.9569,73.964761,1.8618,3.4689,0.1879
223.388,59.643,84.957,54.9569,73.964761,1.8557,3.4611,0.1873
222.152,59.954,84.957,54.9569,73.964761,1.8498,3.4536,0.1867
220.887,60.254,84.957,54.9569,73.964761,1.8442,3.4466,0.1861
219.591,60.544,84.957,54.9569,73.964761,1.8389,3.4399,0.1856
218.265,60.821,84.957,54.9569,73.964761,1.8339,3.4335,0.1851
216.911,61.086,84.957,54.9569,73.964761,1.8292,3.4276,0.1846
215.527,61.338,84.957,54.9569,73.964761,1.8248,3.422,0.1842
214.116,61.577,84.957,54.9569,73.964761,1.8206,3.4168,0.1837
212.678,61.801,84.957,54.9569,73.964761,1.8168,3.4119,0.1834
211.214,62.01,84.957,54.9569,73.964761,1.8132,3.4074,0.183
209.726,62.204,84.957,54.9569,73.964761,1.81,3.4033,0.1827
208.214,62.382,84.957,54.9569,73.964761,1.807,3.3996,0.1824
206.68,62.543,84.957,54.9569,73.964761,1.8044,3.3963,0.1821
205.127,62.687,84.957,54.9569,73.964761,1.802,3.3933,0.1819
203.556,62.814,84.957,54.9569,73.964761,1.7999,3.3907,0.1817
201.97,62.923,84.957,54.9569,73.964761,1.7982,3.3885,0.1815
200.369,63.014,84.957,54.9569,73.964761,1.7967,3.3867,0.1813
198.758,63.086,84.957,54.9569,73.964761,1.7955,3.3852,0.1812
197.138,63.14,84.957,54.9569,73.964761,1.7946,3.3841,0.1811
195.512,63.174,84.957,54.9569,73.964761,1.7941,3.3834,0.1811
193.882,63.19,84.957,54.9569,73.964761,1.7938,3.3831,0.1811
192.252,63.187,84.957,54.9569,73.964761,1.7938,3.3832,0.1811
190.623,63.164,84.957,54.9569,73.964761,1.7942,3.3836,0.1811
188.999,63.123,84.957,54.9569,73.964761,1.7948,3.3845,0.1812
187.381,63.063,84.957,54.9569,73.964761,1.7958,3.3857,0.1813
185.773,62.984,84.957,54.9569,73.964761,1.797,3.3873,0.1814
184.177,62.887,84.957,54.9569,73.964761,1.7985,3.3892,0.1815
182.595,62.772,84.957,54.9569,73.964761,1.8004,3.3916,0.1817
181.03,62.639,84.957,54.9569,73.964761,1.8025,3.3943,0.182
179.483,62.489,84.957,54.9569,73.964761,1.8049,3.3974,0.1822
177.956,62.322,84.957,54.9569,73.964761,1.8077,3.4009,0.1825
176.452,62.139,84.957,54.9569,73.964761,1.8107,3.4047,0.1828
174.971,61.939,84.957,54.9569,73.964761,1.814,3.4089,0.1831
173.515,61.725,84.957,54.9569,73.964761,1.8176,3.4136,0.1835
172.086,61.496,84.957,54.9569,73.964761,1.8215,3.4185,0.1839
170.683,61.252,84.957,54.9569,73.964761,1.8257,3.4239,0.1843
169.309,60.995,84.957,54.9569,73.964761,1.8302,3.4296,0.1848
167.964,60.726,84.957,54.9569,73.964761,1.835,3.4357,0.1853
166.648,60.444,84.957,54.9569,73.964761,1.8401,3.4422,0.1858
165.362,60.15,84.957,54.9569,73.964761,1.8455,3.449,0.1863
164.106,59.846,84.957,54.9569,73.964761,1.8511,3.4562,0.1869
162.88,59.531,84.957,54.9569,73.964761,1.857,3.4638,0.1875
161.684,59.207,84.957,54.9569,73.964761,1.8632,3.4717,0.1881
160.518,58.873,84.957,54.9569,73.964761,1.8697,3.48,0.1888
159.383,58.532,84.957,54.9569,73.964761,1.8765,3.4887,0.1894
158.276,58.182,84.957,54.9569,73.964761,1.8835,3.4977,0.1902
157.2,57.825,84.957,54.9569,73.964761,1.8909,3.507,0.1909
156.152,57.461,84.957,54.9569,73.964761,1.8984,3.5168,0.1917
155.132,57.091,84.957,54.9569,73.964761,1.9063,3.5269,0.1925
154.14,56.715,84.957,54.9569,73.964761,1.9144,3.5373,0.1933
153.176,56.335,84.957,54.9569,73.964761,1.9228,3.5481,0.1941
152.238,55.95,84.957,54.9569,73.964761,1.9315,3.5592,0.195
151.327,55.56,84.957,54.9569,73.964761,1.9404,3.5707,0.1959
150.441,55.167,84.957,54.9569,73.964761,1.9496,3.5826,0.1968
149.579,54.77,84.957,54.9569,73.964761,1.959,3.5947,0.1978
148.742,54.371,84.957,54.9569,73.964761,1.9688,3.6073,0.1988
147.929,53.969,84.957,54.9569,73.964761,1.9787,3.6201,0.1998
147.138,53.566,84.957,54.9569,73.964761,1.9889,3.6333,0.2008
146.37,53.16,84.957,54.9569,73.964761,1.9994,3.6469,0.2019
145.623,52.753,84.957,54.9569,73.964761,2.0101,3.6607,0.203
144.897,52.345,84.957,54.9569,73.964761,2.021,3.6749,0.2041
144.192,51.937,84.957,54.9569,73.964761,2.0322,3.6895,0.2052
143.506,51.527,84.957,54.9569,73.964761,2.0437,3.7043,0.2064
142.839,51.118,84.957,54.9569,73.964761,2.0554,3.7195,0.2075
142.19,50.709,84.957,54.9569,73.964761,2.0673,3.7351,0.2088
141.56,50.3,84.957,54.9569,73.964761,2.0794,3.7509,0.21
140.946,49.891,84.957,54.9569,73.964761,2.0918,3.7671,0.2112
140.35,49.484,84.957,54.9569,73.964761,2.1044,3.7836,0.2125
139.769,49.077,84.957,54.9569,73.964761,2.1173,3.8004,0.2138
139.204,48.671,84.957,54.9569,73.964761,2.1304,3.8175,0.2151
138.654,48.267,84.957,54.9569,73.964761,2.1437,3.8349,0.2165
138.119,47.864,84.957,54.9569,73.964761,2.1572,3.8527,0.2179
137.598,47.463,84.957,54.9569,73.964761,2.171,3.8707,0.2192
137.09,47.063,84.957,54.9569,73.964761,2.185,3.8891,0.2207
136.596,46.666,84.957,54.9569,73.964761,2.1992,3.9078,0.2221
136.114,46.27,84.957,54.9569,73.964761,2.2136,3.9267,0.2236
135.645,45.877,84.957,54.9569,73.964761,2.2282,3.946,0.225
135.188,45.485,84.957,54.9569,73.964761,2.2431,3.9656,0.2265
134.742,45.097,84.957,54.9569,73.964761,2.2582,3.9855,0.2281
134.308,44.71,84.957,54.9569,73.964761,2.2734,4.0057,0.2296
133.884,44.326,84.957,54.9569,73.964761,2.2889,4.0262,0.2312
133.471,43.945,84.957,54.9569,73.964761,2.3046,4.047,0.2328
133.068,43.566,84.957,54.9569,73.964761,2.3205,4.0681,0.2344
132.674,43.19,84.957,54.9569,73.964761,2.3366,4.0894,0.236
132.29,42.816,84.957,54.9569,73.964761,2.353,4.1111,0.2377
131.916,42.446,84.957,54.9569,73.964761,2.3695,4.1331,0.2393
131.55,42.078,84.957,54.9569,73.964761,2.3862,4.1553,0.241
131.193,41.713,84.957,54.9569,73.964761,2.4032,4.1779,0.2427
130.844,41.351,84.957,54.9569,73.964761,2.4203,4.2007,0.2445
130.503,40.992,84.957,54.9569,73.964761,2.4376,4.2238,0.2462
130.17,40.636,84.957,54.9569,73.964761,2.4552,4.2472,0.248
129.844,40.283,84.957,54.9569,73.964761,2.4729,4.2709,0.2498
129.526,39.933,84.957,54.9569,73.964761,2.4908,4.2949,0.2516
129.215,39.586,84.957,54.9569,73.964761,2.509,4.3192,0.2534
128.911,39.242,84.957,54.9569,73.964761,2.5273,4.3437,0.2553
128.613,38.901,84.957,54.9569,73.964761,2.5458,4.3686,0.2572
128.322,38.563,84.957,54.9569,73.964761,2.5645,4.3937,0.2591
128.038,38.228,84.957,54.9569,73.964761,2.5834,4.4191,0.261
127.759,37.896,84.957,54.9569,73.964761,2.6025,4.4448,0.2629
127.486,37.567,84.957,54.9569,73.964761,2.6218,4.4708,0.2649
127.22,37.241,84.957,54.9569,73.964761,2.6413,4.497,0.2668
126.958,36.918,84.957,54.9569,73.964761,2.661,4.5236,0.2688
126.702,36.598,84.957,54.9569,73.964761,2.6809,4.5504,0.2708
126.452,36.281,84.957,54.9569,73.964761,2.701,4.5775,0.2729
126.206,35.967,84.957,54.9569,73.964761,2.7213,4.6049,0.2749
125.965,35.656,84.957,54.9569,73.964761,2.7417,4.6325,0.277
125.73,35.348,84.957,54.9569,73.964761,2.7624,4.6605,0.2791
125.499,35.043,84.957,54.9569,73.964761,2.7832,4.6887,0.2812
125.272,34.741,84.957,54.9569,73.964761,2.8042,4.7172,0.2833
125.05,34.441,84.957,54.9569,73.964761,2.8255,4.746,0.2855
124.832,34.145,84.957,54.9569,73.964761,2.8469,4.7751,0.2876
124.619,33.851,84.957,54.9569,73.964761,2.8685,4.8045,0.2898
124.409,33.56,84.957,54.9569,73.964761,2.8903,4.8341,0.292
124.204,33.272,84.957,54.9569,73.964761,2.9123,4.8641,0.2942
124.002,32.987,84.957,54.9569,73.964761,2.9345,4.8943,0.2965
123.804,32.705,84.957,54.9569,73.964761,2.9569,4.9248,0.2988
123.61,32.425,84.957,54.9569,73.964761,2.9795,4.9556,0.301
123.419,32.148,84.957,54.9569,73.964761,3.0022,4.9867,0.3033
123.232,31.873,84.957,54.9569,73.964761,3.0252,5.0181,0.3057
123.048,31.602,84.957,54.9569,73.964761,3.0484,5.0497,0.308
122.868,31.332,84.957,54.9569,73.964761,3.0717,5.0817,0.3104
122.691,31.066,84.957,54.9569,73.964761,3.0953,5.1139,0.3128
122.517,30.802,84.957,54.9569,73.964761,3.119,5.1465,0.3152
122.346,30.541,84.957,54.9569,73.964761,3.143,5.1793,0.3176
122.177,30.282,84.957,54.9569,73.964761,3.1671,5.2125,0.32
122.012,30.025,84.957,54.9569,73.964761,3.1915,5.2459,0.3225
121.85,29.771,84.957,54.9569,73.964761,3.2161,5.2796,0.325
121.69,29.52,84.957,54.9569,73.964761,3.2408,5.3137,0.3275
121.533,29.271,84.957,54.9569,73.964761,3.2658,5.348,0.33
121.379,29.024,84.957,54.9569,73.964761,3.2909,5.3827,0.3326
121.227,28.78,84.957,54.9569,73.964761,3.3163,5.4176,0.3351
121.078,28.538,84.957,54.9569,73.964761,3.3419,5.4529,0.3377
120.932,28.298,84.957,54.9569,73.964761,3.3677,5.4885,0.3403
120.787,28.061,84.957,54.9569,73.964761,3.3936,5.5244,0.343
120.645,27.825,84.957,54.9569,73.964761,3.4199,5.5606,0.3456
120.506,27.592,84.957,54.9569,73.964761,3.4463,5.5971,0.3483
120.368,27.362,84.957,54.9569,73.964761,3.4729,5.6339,0.351
120.233,27.133,84.957,54.9569,73.964761,3.4997,5.6711,0.3537
120.1,26.906,84.957,54.9569,73.964761,3.5268,5.7086,0.3564
119.968,26.682,84.957,54.9569,73.964761,3.5541,5.7464,0.3592
119.839,26.46,84.957,54.9569,73.964761,3.5816,5.7846,0.362
119.712,26.239,84.957,54.9569,73.964761,3.6093,5.8231,0.3648
119.587,26.021,84.957,54.9569,73.964761,3.6372,5.8619,0.3676
119.464,25.805,84.957,54.9569,73.964761,3.6654,5.901,0.3705
119.343,25.591,84.957,54.9569,73.964761,3.6938,5.9405,0.3733
119.223,25.378,84.957,54.9569,73.964761,3.7224,5.9804,0.3762
119.105,25.168,84.957,54.9569,73.964761,3.7512,6.0206,0.3792
118.989,24.96,84.957,54.9569,73.964761,3.7803,6.0961,0.3821
118.875,24.753,84.957,54.9569,73.964761,3.8096,6.2114,0.3851
118.762,24.548,84.957,54.9569,73.964761,3.8392,6.3273,0.3881
118.651,24.346,84.957,54.9569,73.964761,3.8689,6.4437,0.3911
118.542,24.145,84.957,54.9569,73.964761,3.899,6.5605,0.3941
118.434,23.945,84.957,54.9569,73.964761,3.9292,6.6778,0.3972
118.328,23.748,84.957,54.9569,73.964761,3.9598,6.7956,0.4003
118.223,23.552,84.957,54.9569,73.964761,3.9905,6.9138,0.4034
118.12,23.358,84.957,54.9569,73.964761,4.0215,7.0324,0.4065
118.018,23.166,84.957,54.9569,73.964761,4.0528,7.1515,0.4097
117.917,22.975,84.957,54.9569,73.964761,4.0843,7.2708,0.4129
117.818,22.786,84.957,54.9569,73.964761,4.1161,7.3906,0.4161
117.721,22.599,84.957,54.9569,73.964761,4.1482,7.5107,0.4193
117.624,22.413,84.957,54.9569,73.964761,4.1805,7.6312,0.4226
117.529,22.229,84.957,54.9569,73.964761,4.213,7.7519,0.4259
117.435,22.046,84.957,54.9569,73.964761,4.2459,7.873,0.4292
117.343,21.865,84.957,54.9569,73.964761,4.279,7.9944,0.4326
117.252,21.686,84.957,54.9569,73.964761,4.3124,8.116,0.436
117.162,21.508,84.957,54.9569,73.964761,4.346,8.2379,0.4394
117.073,21.331,84.957,54.9569,73.964761,4.38,8.3601,0.4428
116.985,21.156,84.957,54.9569,73.964761,4.4142,8.4826,0.4463
116.898,20.982,84.957,54.9569,73.964761,4.4487,8.6052,0.4498
116.813,20.81,84.957,54.9569,73.964761,4.4836,8.7281,0.4533
116.728,20.639,84.957,54.9569,73.964761,4.5187,8.8513,0.4569
116.645,20.47,84.957,54.9569,73.964761,4.5541,8.9746,0.4605
116.563,20.302,84.957,54.9569,73.964761,4.5898,9.0982,0.4641
116.482,20.135,84.957,54.9569,73.964761,4.6258,9.2219,0.4677
116.401,19.97,84.957,54.9569,73.964761,4.6621,9.3459,0.4714
116.322,19.806,84.957,54.9569,73.964761,4.6988,9.47,0.4751
116.244,19.643,84.957,54.9569,73.964761,4.7357,9.5943,0.4789
116.167,19.482,84.957,54.9569,73.964761,4.773,9.7188,0.4826
116.09,19.322,84.957,54.9569,73.964761,4.8106,9.8435,0.4864
116.015,19.163,84.957,54.9569,73.964761,4.8485,9.9683,0.4903
115.941,19.005,84.957,54.9569,73.964761,4.8868,10.0934,0.4942
115.867,18.849,84.957,54.9569,73.964761,4.9254,10.2185,0.4981
115.794,18.694,84.957,54.9569,73.964761,4.9644,10.3439,0.502
115.722,18.54,84.957,54.9569,73.964761,5.0037,10.4694,0.506
115.652,18.387,84.957,54.9569,73.964761,5.0433,10.5951,0.51
115.581,18.235,84.957,54.9569,73.964761,5.0833,10.721,0.5141
115.512,18.085,84.957,54.9569,73.964761,5.1237,10.847,0.5182
115.444,17.936,84.957,54.9569,73.964761,5.1644,10.9732,0.5223
115.376,17.787,84.957,54.9569,73.964761,5.2055,11.0996,0.5265
115.309,17.64,84.957,54.9569,73.964761,5.247,11.2261,0.5307
115.243,17.494,84.957,54.9569,73.964761,5.2889,11.3528,0.5349
115.178,17.349,84.957,54.9569,73.964761,5.3312,11.4797,0.5392
115.113,17.205,84.957,54.9569,73.964761,5.3738,11.6068,0.5435
115.049,17.062,84.957,54.9569,73.964761,5.4169,11.7341,0.5479
114.986,16.921,84.957,54.9569,73.964761,5.4603,11.8616,0.5523
114.923,16.78,84.957,54.9569,73.964761,5.5042,11.981,0.5567
114.862,16.64,84.957,54.9569,73.964761,5.5485,12.0862,0.5612
114.8,16.501,84.957,54.9569,73.964761,5.5932,12.191,0.5657
114.74,16.363,84.957,54.9569,73.964761,5.6383,12.2956,0.5703
114.68,16.227,84.957,54.9569,73.964761,5.6839,12.3999,0.5749
114.621,16.091,84.957,54.9569,73.964761,5.7299,12.504,0.5796
114.563,15.956,84.957,54.9569,73.964761,5.7764,12.6077,0.5843
114.505,15.822,84.957,54.9569,73.964761,5.8233,12.7112,0.5891
114.448,15.689,84.957,54.9569,73.964761,5.8707,12.8143,0.5939
114.391,15.557,84.957,54.9569,73.964761,5.9185,12.9173,0.5987
114.335,15.425,84.957,54.9569,73.964761,5.9669,13.0199,0.6036
114.28,15.295,84.957,54.9569,73.964761,6.0157,13.1224,0.6085
114.225,15.166,84.957,54.9569,73.964761,6.065,13.2245,0.6135
114.171,15.037,84.957,54.9569,73.964761,6.1148,13.3265,0.6186
114.117,14.909,84.957,54.9569,73.964761,6.1652,13.4282,0.6237
114.064,14.782,84.957,54.9569,73.964761,6.216,13.5297,0.6288
114.011,14.656,84.957,54.9569,73.964761,6.2674,13.631,0.6341
113.959,14.531,84.957,54.9569,73.964761,6.3193,13.732,0.6393
113.908,14.407,84.957,54.9569,73.964761,6.3717,13.8329,0.6446
113.857,14.283,84.957,54.9569,73.964761,6.4247,13.9336,0.65
113.807,14.16,84.957,54.9569,73.964761,6.4782,14.0341,0.6554
113.757,14.038,84.957,54.9569,73.964761,6.5324,14.1344,0.6609
113.707,13.917,84.957,54.9569,73.964761,6.5871,14.2346,0.6665
113.658,13.797,84.957,54.9569,73.964761,6.6424,14.3347,0.6721
113.61,13.677,84.957,54.9569,73.964761,6.6983,14.4346,0.6777
113.562,13.558,84.957,54.9569,73.964761,6.7548,14.5343,0.6834
113.514,13.44,84.957,54.9569,73.964761,6.8119,14.634,0.6892
113.467,13.323,84.957,54.9569,73.964761,6.8696,14.7335,0.6951
113.421,13.206,84.957,54.9569,73.964761,6.928,14.833,0.701
113.375,13.09,84.957,54.9569,73.964761,6.9871,14.9324,0.707
113.329,12.975,84.957,54.9569,73.964761,7.0468,15.0317,0.713
113.284,12.86,84.957,54.9569,73.964761,7.1071,15.1309,0.7192
113.239,12.746,84.957,54.9569,73.964761,7.1682,15.2302,0.7253
113.195,12.633,84.957,54.9569,73.964761,7.23,15.3293,0.7316
113.151,12.52,84.957,54.9569,73.964761,7.2925,15.4285,0.7379
113.107,12.408,84.957,54.9569,73.964761,7.3557,15.5277,0.7443
113.064,12.297,84.957,54.9569,73.964761,7.4196,15.6268,0.7508
113.022,12.187,84.957,54.9569,73.964761,7.4843,15.726,0.7574
112.979,12.077,84.957,54.9569,73.964761,7.5498,15.8253,0.764
112.938,11.968,84.957,54.9569,73.964761,7.6161,15.9246,0.7707
112.896,11.859,84.957,54.9569,73.964761,7.6831,16.0239,0.7775
112.855,11.751,84.957,54.9569,73.964761,7.7509,16.1234,0.7844
112.814,11.644,84.957,54.9569,73.964761,7.8196,16.223,0.7914
112.774,11.537,84.957,54.9569,73.964761,7.8891,16.3226,0.7984
112.734,11.431,84.957,54.9569,73.964761,7.9595,16.4224,0.8055
112.694,11.325,84.957,54.9569,73.964761,8.0308,16.5224,0.8127
112.655,11.22,84.957,54.9569,73.964761,8.1029,16.6225,0.8201
112.616,11.116,84.957,54.9569,73.964761,8.176,16.7229,0.8275
112.578,11.012,84.957,54.9569,73.964761,8.2499,16.8234,0.835
112.539,10.909,84.957,54.9569,73.964761,8.3248,16.9241,0.8425
112.502,10.806,84.957,54.9569,73.964761,8.4007,17.0251,0.8502
112.464,10.704,84.957,54.9569,73.964761,8.4776,17.1263,0.858
112.427,10.603,84.957,54.9569,73.964761,8.5554,17.2279,0.8659
112.39,10.502,84.957,54.9569,73.964761,8.6343,17.3297,0.8739
112.353,10.401,84.957,54.9569,73.964761,8.7143,17.4318,0.882
112.317,10.301,84.957,54.9569,73.964761,8.7952,17.5343,0.8902
112.281,10.202,84.957,54.9569,73.964761,8.8773,17.6372,0.8985
112.246,10.103,84.957,54.9569,73.964761,8.9605,17.7404,0.9069
112.21,10.004,84.957,54.9569,73.964761,9.0448,17.844,0.9155
112.175,9.907,84.957,54.9569,73.964761,9.1303,17.9481,0.9241
112.141,9.809,84.957,54.9569,73.964761,9.2169,18.0526,0.9329
112.106,9.712,84.957,54.9569,73.964761,9.3048,18.1576,0.9418
112.072,9.616,84.957,54.9569,73.964761,9.3939,18.263,0.9508
112.039,9.52,84.957,54.9569,73.964761,9.4842,18.369,0.9599
112.005,9.425,84.957,54.9569,73.964761,9.5758,18.4756,0.9692
111.972,9.33,84.957,54.9569,73.964761,9.6688,18.5827,0.9786
111.939,9.236,84.957,54.9569,73.964761,9.7631,18.6904,0.9882
111.906,9.142,84.957,54.9569,73.964761,9.8587,18.7988,0.9978
111.874,9.048,84.957,54.9569,73.964761,9.9558,18.9078,1.0076
111.842,8.955,84.957,54.9569,73.964761,10.0543,19.0174,1.0176
111.81,8.863,84.957,54.9569,73.964761,10.1542,19.1278,1.0277
111.778,8.771,84.957,54.9569,73.964761,10.2557,19.2389,1.038
111.747,8.679,84.957,54.9569,73.964761,10.3587,19.3508,1.0484
111.716,8.588,84.957,54.9569,73.964761,10.4632,19.4635,1.059
111.685,8.497,84.957,54.9569,73.964761,10.5694,19.577,1.0697
111.654,8.407,84.957,54.9569,73.964761,10.6772,19.6914,1.0806
111.624,8.317,84.957,54.9569,73.964761,10.7867,19.8066,1.0916
111.594,8.227,84.957,54.9569,73.964761,10.8979,19.9228,1.1029
111.564,8.138,84.957,54.9569,73.964761,11.0109,20.04,1.1143
111.535,8.049,84.957,54.9569,73.964761,11.1256,20.1582,1.1259
111.505,7.961,84.957,54.9569,73.964761,11.2423,20.2774,1.1377
111.476,7.873,84.957,54.9569,73.964761,11.3608,20.3976,1.1496
111.447,7.786,84.957,54.9569,73.964761,11.4813,20.519,1.1618
111.419,7.699,84.957,54.9569,73.964761,11.6037,20.6415,1.1741
111.39,7.612,84.957,54.9569,73.964761,11.7282,20.7653,1.1867
111.362,7.526,84.957,54.9569,73.964761,11.8548,20.8902,1.1995
111.334,7.44,84.957,54.9569,73.964761,11.9836,21.0165,1.2124
