Azimuth (deg),Elevation (deg),EIRP (dBW),Xmtr Gain (dB),Xmtr EIRP Intensity (dBW/Sterad),Atmos Loss (dB),Rain Loss (dB),CloudsFog Loss (dB)
265.674,28.427,75.045,45.0448,64.052668,1.8638,0.7207,0.0492
265.527,28.668,75.045,45.0448,64.052668,1.8495,0.716,0.0489
265.377,28.91,75.045,45.0448,64.052668,1.8353,0.7113,0.0485
265.225,29.155,75.045,45.0448,64.052668,1.8213,0.7066,0.0481
265.07,29.402,75.045,45.0448,64.052668,1.8074,0.702,0.0477
264.912,29.652,75.045,45.0448,64.052668,1.7935,0.6974,0.0474
264.752,29.904,75.045,45.0448,64.052668,1.7798,0.6929,0.047
264.588,30.158,75.045,45.0448,64.052668,1.7662,0.6884,0.0467
264.422,30.415,75.045,45.0448,64.052668,1.7527,0.684,0.0463
264.254,30.674,75.045,45.0448,64.052668,1.7394,0.6796,0.046
264.082,30.936,75.045,45.0448,64.052668,1.7261,0.6752,0.0456
263.907,31.201,75.045,45.0448,64.052668,1.713,0.6709,0.0453
263.728,31.468,75.045,45.0448,64.052668,1.6999,0.6666,0.0449
263.547,31.737,75.045,45.0448,64.052668,1.687,0.6623,0.0446
263.362,32.009,75.045,45.0448,64.052668,1.6741,0.6581,0.0442
263.174,32.284,75.045,45.0448,64.052668,1.6614,0.6539,0.0439
262.982,32.562,75.045,45.0448,64.052668,1.6488,0.6498,0.0436
262.787,32.842,75.045,45.0448,64.052668,1.6363,0.6457,0.0432
262.588,33.125,75.045,45.0448,64.052668,1.6239,0.6417,0.0429
262.385,33.411,75.045,45.0448,64.052668,1.6116,0.6376,0.0426
262.179,33.7,75.045,45.0448,64.052668,1.5995,0.6336,0.0423
261.968,33.991,75.045,45.0448,64.052668,1.5874,0.6297,0.0419
261.753,34.285,75.045,45.0448,64.052668,1.5754,0.6258,0.0416
261.534,34.582,75.045,45.0448,64.052668,1.5636,0.6219,0.0413
261.311,34.882,75.045,45.0448,64.052668,1.5518,0.6181,0.041
261.083,35.185,75.045,45.0448,64.052668,1.5402,0.6143,0.0407
260.851,35.491,75.045,45.0448,64.052668,1.5286,0.6105,0.0404
260.613,35.799,75.045,45.0448,64.052668,1.5172,0.6068,0.0401
260.371,36.111,75.045,45.0448,64.052668,1.5059,0.6031,0.0398
260.124,36.425,75.045,45.0448,64.052668,1.4947,0.5995,0.0395
259.872,36.743,75.045,45.0448,64.052668,1.4836,0.5959,0.0392
259.614,37.063,75.045,45.0448,64.052668,1.4726,0.5923,0.0389
259.351,37.387,75.045,45.0448,64.052668,1.4617,0.5888,0.0386
259.083,37.713,75.045,45.0448,64.052668,1.4509,0.5853,0.0383
258.808,38.043,75.045,45.0448,64.052668,1.4402,0.5818,0.0381
258.528,38.375,75.045,45.0448,64.052668,1.4296,0.5784,0.0378
258.241,38.711,75.045,45.0448,64.052668,1.4192,0.575,0.0375
257.948,39.049,75.045,45.0448,64.052668,1.4088,0.5717,0.0372
257.649,39.391,75.045,45.0448,64.052668,1.3986,0.5684,0.037
257.342,39.735,75.045,45.0448,64.052668,1.3884,0.5651,0.0367
257.029,40.083,75.045,45.0448,64.052668,1.3784,0.5619,0.0364
256.709,40.434,75.045,45.0448,64.052668,1.3685,0.5587,0.0362
256.381,40.787,75.045,45.0448,64.052668,1.3587,0.5555,0.0359
256.046,41.144,75.045,45.0448,64.052668,1.349,0.5524,0.0357
255.702,41.503,75.045,45.0448,64.052668,1.3394,0.5493,0.0354
255.351,41.865,75.045,45.0448,64.052668,1.3299,0.5463,0.0352
254.991,42.231,75.045,45.0448,64.052668,1.3205,0.5432,0.0349
254.622,42.599,75.045,45.0448,64.052668,1.3113,0.5403,0.0347
254.245,42.97,75.045,45.0448,64.052668,1.3021,0.5374,0.0344
253.858,43.343,75.045,45.0448,64.052668,1.2931,0.5345,0.0342
253.461,43.72,75.045,45.0448,64.052668,1.2842,0.5316,0.0339
253.055,44.099,75.045,45.0448,64.052668,1.2754,0.5288,0.0337
252.639,44.481,75.045,45.0448,64.052668,1.2667,0.526,0.0335
252.211,44.865,75.045,45.0448,64.052668,1.2582,0.5233,0.0333
251.773,45.252,75.045,45.0448,64.052668,1.2497,0.5206,0.033
251.324,45.641,75.045,45.0448,64.052668,1.2414,0.518,0.0328
250.863,46.032,75.045,45.0448,64.052668,1.2332,0.5153,0.0326
250.39,46.426,75.045,45.0448,64.052668,1.2251,0.5128,0.0324
249.905,46.821,75.045,45.0448,64.052668,1.2171,0.5102,0.0322
249.406,47.219,75.045,45.0448,64.052668,1.2093,0.5077,0.032
248.894,47.618,75.045,45.0448,64.052668,1.2016,0.5053,0.0318
248.369,48.02,75.045,45.0448,64.052668,1.194,0.5029,0.0316
247.829,48.422,75.045,45.0448,64.052668,1.1865,0.5005,0.0314
247.274,48.827,75.045,45.0448,64.052668,1.1791,0.4982,0.0312
246.704,49.232,75.045,45.0448,64.052668,1.1719,0.4959,0.031
246.119,49.639,75.045,45.0448,64.052668,1.1648,0.4937,0.0308
245.517,50.046,75.045,45.0448,64.052668,1.1578,0.4915,0.0306
244.898,50.454,75.045,45.0448,64.052668,1.151,0.4893,0.0304
244.261,50.863,75.045,45.0448,64.052668,1.1443,0.4872,0.0303
243.607,51.271,75.045,45.0448,64.052668,1.1377,0.4851,0.0301
242.934,51.68,75.045,45.0448,64.052668,1.1313,0.4831,0.0299
242.242,52.089,75.045,45.0448,64.052668,1.1249,0.4811,0.0297
241.53,52.497,75.045,45.0448,64.052668,1.1188,0.4792,0.0296
240.797,52.904,75.045,45.0448,64.052668,1.1127,0.4773,0.0294
240.044,53.31,75.045,45.0448,64.052668,1.1068,0.4754,0.0293
239.268,53.714,75.045,45.0448,64.052668,1.1011,0.4736,0.0291
238.471,54.117,75.045,45.0448,64.052668,1.0954,0.4719,0.029
237.65,54.517,75.045,45.0448,64.052668,1.0899,0.4701,0.0288
236.805,54.915,75.045,45.0448,64.052668,1.0846,0.4685,0.0287
235.936,55.31,75.045,45.0448,64.052668,1.0794,0.4669,0.0285
235.042,55.701,75.045,45.0448,64.052668,1.0743,0.4653,0.0284
234.122,56.089,75.045,45.0448,64.052668,1.0694,0.4637,0.0283
233.176,56.472,75.045,45.0448,64.052668,1.0646,0.4623,0.0282
232.203,56.85,75.045,45.0448,64.052668,1.06,0.4608,0.028
231.202,57.224,75.045,45.0448,64.052668,1.0555,0.4594,0.0279
230.173,57.591,75.045,45.0448,64.052668,1.0512,0.4581,0.0278
229.116,57.952,75.045,45.0448,64.052668,1.047,0.4568,0.0277
228.03,58.307,75.045,45.0448,64.052668,1.043,0.4555,0.0276
226.914,58.653,75.045,45.0448,64.052668,1.0391,0.4543,0.0275
225.769,58.992,75.045,45.0448,64.052668,1.0354,0.4532,0.0274
224.593,59.322,75.045,45.0448,64.052668,1.0319,0.4521,0.0273
223.388,59.643,75.045,45.0448,64.052668,1.0285,0.451,0.0272
222.152,59.954,75.045,45.0448,64.052668,1.0252,0.45,0.0271
220.887,60.254,75.045,45.0448,64.052668,1.0221,0.4491,0.027
219.591,60.544,75.045,45.0448,64.052668,1.0192,0.4482,0.027
218.265,60.821,75.045,45.0448,64.052668,1.0164,0.4473,0.0269
216.911,61.086,75.045,45.0448,64.052668,1.0138,0.4465,0.0268
215.527,61.338,75.045,45.0448,64.052668,1.0113,0.4458,0.0267
214.116,61.577,75.045,45.0448,64.052668,1.009,0.4451,0.0267
212.678,61.801,75.045,45.0448,64.052668,1.0069,0.4444,0.0266
211.214,62.01,75.045,45.0448,64.052668,1.0049,0.4438,0.0266
209.726,62.204,75.045,45.0448,64.052668,1.0031,0.4432,0.0265
208.214,62.382,75.045,45.0448,64.052668,1.0015,0.4427,0.0265
206.68,62.543,75.045,45.0448,64.052668,1,0.4423,0.0265
205.127,62.687,75.045,45.0448,64.052668,0.9987,0.4419,0.0264
203.556,62.814,75.045,45.0448,64.052668,0.9976,0.4415,0.0264
201.97,62.923,75.045,45.0448,64.052668,0.9966,0.4412,0.0264
200.369,63.014,75.045,45.0448,64.052668,0.9958,0.441,0.0263
198.758,63.086,75.045,45.0448,64.052668,0.9951,0.4408,0.0263
197.138,63.14,75.045,45.0448,64.052668,0.9946,0.4406,0.0263
195.512,63.174,75.045,45.0448,64.052668,0.9943,0.4405,0.0263
193.882,63.19,75.045,45.0448,64.052668,0.9942,0.4405,0.0263
192.252,63.187,75.045,45.0448,64.052668,0.9942,0.4405,0.0263
190.623,63.164,75.045,45.0448,64.052668,0.9944,0.4406,0.0263
188.999,63.123,75.045,45.0448,64.052668,0.9947,0.4407,0.0263
187.381,63.063,75.045,45.0448,64.052668,0.9953,0.4408,0.0263
185.773,62.984,75.045,45.0448,64.052668,0.9959,0.4411,0.0263
184.177,62.887,75.045,45.0448,64.052668,0.9968,0.4413,0.0264
182.595,62.772,75.045,45.0448,64.052668,0.9978,0.4416,0.0264
181.03,62.639,75.045,45.0448,64.052668,0.999,0.442,0.0264
179.483,62.489,75.045,45.0448,64.052668,1.0003,0.4424,0.0265
177.956,62.322,75.045,45.0448,64.052668,1.0019,0.4429,0.0265
176.452,62.139,75.045,45.0448,64.052668,1.0035,0.4434,0.0266
174.971,61.939,75.045,45.0448,64.052668,1.0054,0.444,0.0266
173.515,61.725,75.045,45.0448,64.052668,1.0074,0.4446,0.0267
172.086,61.496,75.045,45.0448,64.052668,1.0095,0.4453,0.0267
170.683,61.252,75.045,45.0448,64.052668,1.0119,0.446,0.0268
169.309,60.995,75.045,45.0448,64.052668,1.0144,0.4468,0.0268
167.964,60.726,75.045,45.0448,64.052668,1.017,0.4476,0.0269
166.648,60.444,75.045,45.0448,64.052668,1.0198,0.4485,0.027
165.362,60.15,75.045,45.0448,64.052668,1.0228,0.4494,0.0271
164.106,59.846,75.045,45.0448,64.052668,1.0259,0.4504,0.0271
162.88,59.531,75.045,45.0448,64.052668,1.0292,0.4514,0.0272
161.684,59.207,75.045,45.0448,64.052668,1.0327,0.4525,0.0273
160.518,58.873,75.045,45.0448,64.052668,1.0363,0.4536,0.0274
159.383,58.532,75.045,45.0448,64.052668,1.04,0.4548,0.0275
158.276,58.182,75.045,45.0448,64.052668,1.0439,0.456,0.0276
157.2,57.825,75.045,45.0448,64.052668,1.048,0.4572,0.0277
156.152,57.461,75.045,45.0448,64.052668,1.0522,0.4586,0.0278
155.132,57.091,75.045,45.0448,64.052668,1.0565,0.4599,0.028
154.14,56.715,75.045,45.0448,64.052668,1.061,0.4613,0.0281
153.176,56.335,75.045,45.0448,64.052668,1.0657,0.4628,0.0282
152.238,55.95,75.045,45.0448,64.052668,1.0705,0.4643,0.0283
151.327,55.56,75.045,45.0448,64.052668,1.0754,0.4658,0.0285
150.441,55.167,75.045,45.0448,64.052668,1.0805,0.4674,0.0286
149.579,54.77,75.045,45.0448,64.052668,1.0858,0.4691,0.0287
148.742,54.371,75.045,45.0448,64.052668,1.0912,0.4708,0.0289
147.929,53.969,75.045,45.0448,64.052668,1.0967,0.4725,0.029
147.138,53.566,75.045,45.0448,64.052668,1.1023,0.4743,0.0292
146.37,53.16,75.045,45.0448,64.052668,1.1081,0.4761,0.0293
145.623,52.753,75.045,45.0448,64.052668,1.1141,0.478,0.0295
144.897,52.345,75.045,45.0448,64.052668,1.1201,0.4799,0.0296
144.192,51.937,75.045,45.0448,64.052668,1.1264,0.4818,0.0298
143.506,51.527,75.045,45.0448,64.052668,1.1327,0.4839,0.03
142.839,51.118,75.045,45.0448,64.052668,1.1392,0.4859,0.0301
142.19,50.709,75.045,45.0448,64.052668,1.1458,0.488,0.0303
141.56,50.3,75.045,45.0448,64.052668,1.1525,0.4901,0.0305
140.946,49.891,75.045,45.0448,64.052668,1.1594,0.4923,0.0307
140.35,49.484,75.045,45.0448,64.052668,1.1664,0.4945,0.0309
139.769,49.077,75.045,45.0448,64.052668,1.1735,0.4968,0.0311
139.204,48.671,75.045,45.0448,64.052668,1.1808,0.4991,0.0312
138.654,48.267,75.045,45.0448,64.052668,1.1882,0.5014,0.0314
138.119,47.864,75.045,45.0448,64.052668,1.1957,0.5038,0.0316
137.598,47.463,75.045,45.0448,64.052668,1.2033,0.5062,0.0318
137.09,47.063,75.045,45.0448,64.052668,1.211,0.5087,0.0321
136.596,46.666,75.045,45.0448,64.052668,1.2189,0.5112,0.0323
136.114,46.27,75.045,45.0448,64.052668,1.2269,0.5138,0.0325
135.645,45.877,75.045,45.0448,64.052668,1.235,0.5164,0.0327
135.188,45.485,75.045,45.0448,64.052668,1.2433,0.519,0.0329
134.742,45.097,75.045,45.0448,64.052668,1.2516,0.5217,0.0331
134.308,44.71,75.045,45.0448,64.052668,1.2601,0.5244,0.0334
133.884,44.326,75.045,45.0448,64.052668,1.2687,0.5271,0.0336
133.471,43.945,75.045,45.0448,64.052668,1.2774,0.5299,0.0338
133.068,43.566,75.045,45.0448,64.052668,1.2862,0.5328,0.034
132.674,43.19,75.045,45.0448,64.052668,1.2951,0.5356,0.0343
132.29,42.816,75.045,45.0448,64.052668,1.3042,0.5386,0.0345
131.916,42.446,75.045,45.0448,64.052668,1.3133,0.5415,0.0348
131.55,42.078,75.045,45.0448,64.052668,1.3226,0.5445,0.035
131.193,41.713,75.045,45.0448,64.052668,1.332,0.5475,0.0353
130.844,41.351,75.045,45.0448,64.052668,1.3415,0.5506,0.0355
130.503,40.992,75.045,45.0448,64.052668,1.3511,0.5537,0.0358
130.17,40.636,75.045,45.0448,64.052668,1.3609,0.5568,0.036
129.844,40.283,75.045,45.0448,64.052668,1.3707,0.56,0.0363
129.526,39.933,75.045,45.0448,64.052668,1.3806,0.5632,0.0365
129.215,39.586,75.045,45.0448,64.052668,1.3907,0.5665,0.0368
128.911,39.242,75.045,45.0448,64.052668,1.4009,0.5698,0.0371
128.613,38.901,75.045,45.0448,64.052668,1.4111,0.5731,0.0374
128.322,38.563,75.045,45.0448,64.052668,1.4215,0.5765,0.0376
128.038,38.228,75.045,45.0448,64.052668,1.432,0.5799,0.0379
127.759,37.896,75.045,45.0448,64.052668,1.4426,0.5833,0.0382
127.486,37.567,75.045,45.0448,64.052668,1.4533,0.5868,0.0385
127.22,37.241,75.045,45.0448,64.052668,1.4641,0.5904,0.0388
126.958,36.918,75.045,45.0448,64.052668,1.475,0.5939,0.039
126.702,36.598,75.045,45.0448,64.052668,1.486,0.5975,0.0393
126.452,36.281,75.045,45.0448,64.052668,1.4972,0.6011,0.0396
126.206,35.967,75.045,45.0448,64.052668,1.5084,0.6048,0.0399
125.965,35.656,75.045,45.0448,64.052668,1.5198,0.6085,0.0402
125.73,35.348,75.045,45.0448,64.052668,1.5312,0.6123,0.0405
125.499,35.043,75.045,45.0448,64.052668,1.5428,0.6161,0.0408
125.272,34.741,75.045,45.0448,64.052668,1.5544,0.6199,0.0412
125.05,34.441,75.045,45.0448,64.052668,1.5662,0.6237,0.0415
124.832,34.145,75.045,45.0448,64.052668,1.5781,0.6276,0.0418
124.619,33.851,75.045,45.0448,64.052668,1.5901,0.6316,0.0421
124.409,33.56,75.045,45.0448,64.052668,1.6022,0.6356,0.0424
124.204,33.272,75.045,45.0448,64.052668,1.6144,0.6396,0.0427
124.002,32.987,75.045,45.0448,64.052668,1.6267,0.6436,0.0431
123.804,32.705,75.045,45.0448,64.052668,1.6391,0.6477,0.0434
123.61,32.425,75.045,45.0448,64.052668,1.6516,0.6518,0.0437
123.419,32.148,75.045,45.0448,64.052668,1.6643,0.656,0.0441
123.232,31.873,75.045,45.0448,64.052668,1.677,0.6602,0.0444
123.048,31.602,75.045,45.0448,64.052668,1.6899,0.6645,0.0447
122.868,31.332,75.045,45.0448,64.052668,1.7028,0.6687,0.0451
122.691,31.066,75.045,45.0448,64.052668,1.7159,0.6731,0.0454
122.517,30.802,75.045,45.0448,64.052668,1.7291,0.6774,0.0458
122.346,30.541,75.045,45.0448,64.052668,1.7424,0.6818,0.0461
122.177,30.282,75.045,45.0448,64.052668,1.7558,0.6863,0.0465
122.012,30.025,75.045,45.0448,64.052668,1.7693,0.6908,0.0468
121.85,29.771,75.045,45.0448,64.052668,1.7829,0.6953,0.0472
121.69,29.52,75.045,45.0448,64.052668,1.7966,0.6998,0.0476
121.533,29.271,75.045,45.0448,64.052668,1.8105,0.7044,0.0479
121.379,29.024,75.045,45.0448,64.052668,1.8244,0.7091,0.0483
121.227,28.78,75.045,45.0448,64.052668,1.8385,0.7138,0.0487
121.078,28.538,75.045,45.0448,64.052668,1.8527,0.7185,0.0491
120.932,28.298,75.045,45.0448,64.052668,1.867,0.7233,0.0494
120.787,28.061,75.045,45.0448,64.052668,1.8814,0.7281,0.0498
120.645,27.825,75.045,45.0448,64.052668,1.896,0.7329,0.0502
120.506,27.592,75.045,45.0448,64.052668,1.9106,0.7378,0.0506
120.368,27.362,75.045,45.0448,64.052668,1.9254,0.7428,0.051
120.233,27.133,75.045,45.0448,64.052668,1.9403,0.7478,0.0514
120.1,26.906,75.045,45.0448,64.052668,1.9553,0.7528,0.0518
119.968,26.682,75.045,45.0448,64.052668,1.9704,0.7579,0.0522
119.839,26.46,75.045,45.0448,64.052668,1.9857,0.763,0.0526
119.712,26.239,75.045,45.0448,64.052668,2.0011,0.7681,0.053
119.587,26.021,75.045,45.0448,64.052668,2.0166,0.7733,0.0534
119.464,25.805,75.045,45.0448,64.052668,2.0322,0.7786,0.0538
119.343,25.591,75.045,45.0448,64.052668,2.048,0.7839,0.0542
119.223,25.378,75.045,45.0448,64.052668,2.0639,0.7892,0.0546
119.105,25.168,75.045,45.0448,64.052668,2.0799,0.7946,0.0551
118.989,24.96,75.045,45.0448,64.052668,2.096,0.8047,0.0555
118.875,24.753,75.045,45.0448,64.052668,2.1123,0.82,0.0559
118.762,24.548,75.045,45.0448,64.052668,2.1287,0.8354,0.0564
118.651,24.346,75.045,45.0448,64.052668,2.1452,0.8508,0.0568
118.542,24.145,75.045,45.0448,64.052668,2.1619,0.8664,0.0572
118.434,23.945,75.045,45.0448,64.052668,2.1787,0.8819,0.0577
118.328,23.748,75.045,45.0448,64.052668,2.1956,0.8976,0.0581
118.223,23.552,75.045,45.0448,64.052668,2.2127,0.9133,0.0586
118.12,23.358,75.045,45.0448,64.052668,2.2299,0.9291,0.059
118.018,23.166,75.045,45.0448,64.052668,2.2473,0.9449,0.0595
117.917,22.975,75.045,45.0448,64.052668,2.2648,0.9608,0.06
117.818,22.786,75.045,45.0448,64.052668,2.2824,0.9767,0.0604
117.721,22.599,75.045,45.0448,64.052668,2.3002,0.9927,0.0609
117.624,22.413,75.045,45.0448,64.052668,2.3182,1.0087,0.0614
117.529,22.229,75.045,45.0448,64.052668,2.3362,1.0248,0.0619
117.435,22.046,75.045,45.0448,64.052668,2.3545,1.0409,0.0623
117.343,21.865,75.045,45.0448,64.052668,2.3729,1.0571,0.0628
117.252,21.686,75.045,45.0448,64.052668,2.3914,1.0733,0.0633
117.162,21.508,75.045,45.0448,64.052668,2.4101,1.0895,0.0638
117.073,21.331,75.045,45.0448,64.052668,2.429,1.1058,0.0643
116.985,21.156,75.045,45.0448,64.052668,2.448,1.1221,0.0648
116.898,20.982,75.045,45.0448,64.052668,2.4671,1.1385,0.0653
116.813,20.81,75.045,45.0448,64.052668,2.4865,1.1548,0.0658
116.728,20.639,75.045,45.0448,64.052668,2.506,1.1713,0.0664
116.645,20.47,75.045,45.0448,64.052668,2.5256,1.1877,0.0669
116.563,20.302,75.045,45.0448,64.052668,2.5455,1.2042,0.0674
116.482,20.135,75.045,45.0448,64.052668,2.5655,1.2207,0.0679
116.401,19.97,75.045,45.0448,64.052668,2.5857,1.2373,0.0685
116.322,19.806,75.045,45.0448,64.052668,2.606,1.2538,0.069
116.244,19.643,75.045,45.0448,64.052668,2.6265,1.2704,0.0696
116.167,19.482,75.045,45.0448,64.052668,2.6472,1.2871,0.0701
116.09,19.322,75.045,45.0448,64.052668,2.6681,1.3037,0.0707
116.015,19.163,75.045,45.0448,64.052668,2.6892,1.3204,0.0712
115.941,19.005,75.045,45.0448,64.052668,2.7105,1.3371,0.0718
115.867,18.849,75.045,45.0448,64.052668,2.7319,1.3538,0.0723
115.794,18.694,75.045,45.0448,64.052668,2.7536,1.3706,0.0729
115.722,18.54,75.045,45.0448,64.052668,2.7754,1.3874,0.0735
115.652,18.387,75.045,45.0448,64.052668,2.7974,1.4042,0.0741
115.581,18.235,75.045,45.0448,64.052668,2.8197,1.4211,0.0747
115.512,18.085,75.045,45.0448,64.052668,2.8421,1.4379,0.0753
115.444,17.936,75.045,45.0448,64.052668,2.8648,1.4548,0.0759
115.376,17.787,75.045,45.0448,64.052668,2.8876,1.4718,0.0765
115.309,17.64,75.045,45.0448,64.052668,2.9107,1.4887,0.0771
115.243,17.494,75.045,45.0448,64.052668,2.9339,1.5057,0.0777
115.178,17.349,75.045,45.0448,64.052668,2.9574,1.5227,0.0783
115.113,17.205,75.045,45.0448,64.052668,2.9811,1.5397,0.0789
115.049,17.062,75.045,45.0448,64.052668,3.0051,1.5568,0.0796
114.986,16.921,75.045,45.0448,64.052668,3.0292,1.5739,0.0802
114.923,16.78,75.045,45.0448,64.052668,3.0536,1.591,0.0809
114.862,16.64,75.045,45.0448,64.052668,3.0782,1.6082,0.0815
114.8,16.501,75.045,45.0448,64.052668,3.1031,1.6254,0.0822
114.74,16.363,75.045,45.0448,64.052668,3.1282,1.6426,0.0828
114.68,16.227,75.045,45.0448,64.052668,3.1536,1.6599,0.0835
114.621,16.091,75.045,45.0448,64.052668,3.1791,1.6772,0.0842
114.563,15.956,75.045,45.0448,64.052668,3.205,1.6945,0.0849
114.505,15.822,75.045,45.0448,64.052668,3.2311,1.7119,0.0856
114.448,15.689,75.045,45.0448,64.052668,3.2574,1.7293,0.0863
114.391,15.557,75.045,45.0448,64.052668,3.2841,1.7468,0.087
114.335,15.425,75.045,45.0448,64.052668,3.311,1.7643,0.0877
114.28,15.295,75.045,45.0448,64.052668,3.3381,1.7819,0.0884
114.225,15.166,75.045,45.0448,64.052668,3.3656,1.7995,0.0891
114.171,15.037,75.045,45.0448,64.052668,3.3933,1.8171,0.0899
114.117,14.909,75.045,45.0448,64.052668,3.4213,1.8348,0.0906
114.064,14.782,75.045,45.0448,64.052668,3.4496,1.8525,0.0913
114.011,14.656,75.045,45.0448,64.052668,3.4781,1.8704,0.0921
113.959,14.531,75.045,45.0448,64.052668,3.507,1.8882,0.0929
113.908,14.407,75.045,45.0448,64.052668,3.5362,1.9061,0.0936
113.857,14.283,75.045,45.0448,64.052668,3.5657,1.9241,0.0944
113.807,14.16,75.045,45.0448,64.052668,3.5955,1.9421,0.0952
113.757,14.038,75.045,45.0448,64.052668,3.6257,1.9603,0.096
113.707,13.917,75.045,45.0448,64.052668,3.6561,1.9784,0.0968
113.658,13.797,75.045,45.0448,64.052668,3.6869,1.9967,0.0976
113.61,13.677,75.045,45.0448,64.052668,3.718,2.015,0.0984
113.562,13.558,75.045,45.0448,64.052668,3.7495,2.0334,0.0993
113.514,13.44,75.045,45.0448,64.052668,3.7813,2.0518,0.1001
113.467,13.323,75.045,45.0448,64.052668,3.8135,2.0704,0.101
113.421,13.206,75.045,45.0448,64.052668,3.846,2.089,0.1018
113.375,13.09,75.045,45.0448,64.052668,3.8789,2.1077,0.1027
113.329,12.975,75.045,45.0448,64.052668,3.9121,2.1265,0.1036
113.284,12.86,75.045,45.0448,64.052668,3.9458,2.1454,0.1045
113.239,12.746,75.045,45.0448,64.052668,3.9798,2.1644,0.1054
113.195,12.633,75.045,45.0448,64.052668,4.0142,2.1835,0.1063
113.151,12.52,75.045,45.0448,64.052668,4.049,2.2027,0.1072
113.107,12.408,75.045,45.0448,64.052668,4.0843,2.222,0.1081
113.064,12.297,75.045,45.0448,64.052668,4.1199,2.2414,0.1091
113.022,12.187,75.045,45.0448,64.052668,4.156,2.261,0.11
112.979,12.077,75.045,45.0448,64.052668,4.1925,2.2806,0.111
112.938,11.968,75.045,45.0448,64.052668,4.2294,2.3004,0.112
112.896,11.859,75.045,45.0448,64.052668,4.2668,2.3202,0.1129
112.855,11.751,75.045,45.0448,64.052668,4.3046,2.3403,0.1139
112.814,11.644,75.045,45.0448,64.052668,4.3429,2.3604,0.1149
112.774,11.537,75.045,45.0448,64.052668,4.3817,2.3807,0.116
112.734,11.431,75.045,45.0448,64.052668,4.421,2.4011,0.117
112.694,11.325,75.045,45.0448,64.052668,4.4607,2.4217,0.1181
112.655,11.22,75.045,45.0448,64.052668,4.501,2.4424,0.1191
112.616,11.116,75.045,45.0448,64.052668,4.5417,2.4633,0.1202
112.578,11.012,75.045,45.0448,64.052668,4.583,2.4843,0.1213
112.539,10.909,75.045,45.0448,64.052668,4.6248,2.5055,0.1224
112.502,10.806,75.045,45.0448,64.052668,4.6672,2.5269,0.1235
112.464,10.704,75.045,45.0448,64.052668,4.7101,2.5484,0.1246
112.427,10.603,75.045,45.0448,64.052668,4.7536,2.5702,0.1258
112.39,10.502,75.045,45.0448,64.052668,4.7976,2.5921,0.1269
112.353,10.401,75.045,45.0448,64.052668,4.8422,2.6142,0.1281
112.317,10.301,75.045,45.0448,64.052668,4.8875,2.6365,0.1293
112.281,10.202,75.045,45.0448,64.052668,4.9333,2.6591,0.1305
112.246,10.103,75.045,45.0448,64.052668,4.9798,2.6818,0.1317
112.21,10.004,75.045,45.0448,64.052668,5.0269,2.7047,0.133
112.175,9.907,75.045,45.0448,64.052668,5.0747,2.7279,0.1342
112.141,9.809,75.045,45.0448,64.052668,5.1231,2.7513,0.1355
112.106,9.712,75.045,45.0448,64.052668,5.1722,2.775,0.1368
112.072,9.616,75.045,45.0448,64.052668,5.222,2.7989,0.1381
112.039,9.52,75.045,45.0448,64.052668,5.2726,2.823,0.1394
112.005,9.425,75.045,45.0448,64.052668,5.3238,2.8474,0.1408
111.972,9.33,75.045,45.0448,64.052668,5.3758,2.8721,0.1421
111.939,9.236,75.045,45.0448,64.052668,5.4285,2.8971,0.1435
111.906,9.142,75.045,45.0448,64.052668,5.4821,2.9159,0.1449
111.874,9.048,75.045,45.0448,64.052668,5.5364,2.9348,0.1464
111.842,8.955,75.045,45.0448,64.052668,5.5915,2.9539,0.1478
111.81,8.863,75.045,45.0448,64.052668,5.6475,2.9731,0.1493
111.778,8.771,75.045,45.0448,64.052668,5.7043,2.9925,0.1508
111.747,8.679,75.045,45.0448,64.052668,5.7619,3.0121,0.1523
111.716,8.588,75.045,45.0448,64.052668,5.8205,3.0318,0.1538
111.685,8.497,75.045,45.0448,64.052668,5.88,3.0516,0.1554
111.654,8.407,75.045,45.0448,64.052668,5.9404,3.0717,0.157
111.624,8.317,75.045,45.0448,64.052668,6.0018,3.0919,0.1586
111.594,8.227,75.045,45.0448,64.052668,6.0641,3.1123,0.1602
111.564,8.138,75.045,45.0448,64.052668,6.1274,3.1329,0.1619
111.535,8.049,75.045,45.0448,64.052668,6.1918,3.1537,0.1635
111.505,7.961,75.045,45.0448,64.052668,6.2572,3.1748,0.1653
111.476,7.873,75.045,45.0448,64.052668,6.3237,3.196,0.167
111.447,7.786,75.045,45.0448,64.052668,6.3913,3.2174,0.1688
111.419,7.699,75.045,45.0448,64.052668,6.4601,3.2391,0.1705
111.39,7.612,75.045,45.0448,64.052668,6.53,3.261,0.1724
111.362,7.526,75.045,45.0448,64.052668,6.6011,3.2832,0.1742
111.334,7.44,75.045,45.0448,64.052668,6.6734,3.3056,0.1761
111.306,7.355,75.045,45.0448,64.052668,6.7469,3.3283,0.178
111.279,7.27,75.045,45.0448,64.052668,6.8218,3.3512,0.18
111.251,7.185,75.045,45.0448,64.052668,6.898,3.3745,0.182
111.224,7.1,75.045,45.0448,64.052668,6.9755,3.398,0.184
111.197,7.016,75.045,45.0448,64.052668,7.0544,3.4218,0.186
