Azimuth (deg),Elevation (deg),EIRP (dBW),Xmtr Gain (dB),Xmtr EIRP Intensity (dBW/Sterad),Atmos Loss (dB),Rain Loss (dB),CloudsFog Loss (dB)
263.174,32.284,55.414,25.4144,44.422336,0.0646,0.0003,0.0005
262.982,32.562,55.414,25.4144,44.422336,0.0641,0.0003,0.0005
262.787,32.842,55.414,25.4144,44.422336,0.0636,0.0003,0.0005
262.588,33.125,55.414,25.4144,44.422336,0.0631,0.0003,0.0005
262.385,33.411,55.414,25.4144,44.422336,0.0626,0.0003,0.0005
262.179,33.7,55.414,25.4144,44.422336,0.0622,0.0003,0.0005
261.968,33.991,55.414,25.4144,44.422336,0.0617,0.0003,0.0005
261.753,34.285,55.414,25.4144,44.422336,0.0612,0.0003,0.0005
261.534,34.582,55.414,25.4144,44.422336,0.0608,0.0003,0.0005
261.311,34.882,55.414,25.4144,44.422336,0.0603,0.0003,0.0005
261.083,35.185,55.414,25.4144,44.422336,0.0599,0.0003,0.0005
260.851,35.491,55.414,25.4144,44.422336,0.0594,0.0003,0.0005
260.613,35.799,55.414,25.4144,44.422336,0.059,0.0003,0.0005
260.371,36.111,55.414,25.4144,44.422336,0.0585,0.0003,0.0005
260.124,36.425,55.414,25.4144,44.422336,0.0581,0.0003,0.0005
259.872,36.743,55.414,25.4144,44.422336,0.0577,0.0003,0.0004
259.614,37.063,55.414,25.4144,44.422336,0.0572,0.0003,0.0004
259.351,37.387,55.414,25.4144,44.422336,0.0568,0.0003,0.0004
259.083,37.713,55.414,25.4144,44.422336,0.0564,0.0003,0.0004
258.808,38.043,55.414,25.4144,44.422336,0.056,0.0003,0.0004
258.528,38.375,55.414,25.4144,44.422336,0.0556,0.0003,0.0004
258.241,38.711,55.414,25.4144,44.422336,0.0552,0.0003,0.0004
257.948,39.049,55.414,25.4144,44.422336,0.0548,0.0003,0.0004
257.649,39.391,55.414,25.4144,44.422336,0.0544,0.0003,0.0004
257.342,39.735,55.414,25.4144,44.422336,0.054,0.0003,0.0004
257.029,40.083,55.414,25.4144,44.422336,0.0536,0.0003,0.0004
256.709,40.434,55.414,25.4144,44.422336,0.0532,0.0003,0.0004
256.381,40.787,55.414,25.4144,44.422336,0.0528,0.0003,0.0004
256.046,41.144,55.414,25.4144,44.422336,0.0524,0.0003,0.0004
255.702,41.503,55.414,25.4144,44.422336,0.0521,0.0003,0.0004
255.351,41.865,55.414,25.4144,44.422336,0.0517,0.0002,0.0004
254.991,42.231,55.414,25.4144,44.422336,0.0513,0.0002,0.0004
254.622,42.599,55.414,25.4144,44.422336,0.051,0.0002,0.0004
254.245,42.97,55.414,25.4144,44.422336,0.0506,0.0002,0.0004
253.858,43.343,55.414,25.4144,44.422336,0.0503,0.0002,0.0004
253.461,43.72,55.414,25.4144,44.422336,0.0499,0.0002,0.0004
253.055,44.099,55.414,25.4144,44.422336,0.0496,0.0002,0.0004
252.639,44.481,55.414,25.4144,44.422336,0.0492,0.0002,0.0004
252.211,44.865,55.414,25.4144,44.422336,0.0489,0.0002,0.0004
251.773,45.252,55.414,25.4144,44.422336,0.0486,0.0002,0.0004
251.324,45.641,55.414,25.4144,44.422336,0.0483,0.0002,0.0004
250.863,46.032,55.414,25.4144,44.422336,0.0479,0.0002,0.0004
250.39,46.426,55.414,25.4144,44.422336,0.0476,0.0002,0.0004
249.905,46.821,55.414,25.4144,44.422336,0.0473,0.0002,0.0004
249.406,47.219,55.414,25.4144,44.422336,0.047,0.0002,0.0004
248.894,47.618,55.414,25.4144,44.422336,0.0467,0.0002,0.0004
248.369,48.02,55.414,25.4144,44.422336,0.0464,0.0002,0.0004
247.829,48.422,55.414,25.4144,44.422336,0.0461,0.0002,0.0004
247.274,48.827,55.414,25.4144,44.422336,0.0458,0.0002,0.0004
246.704,49.232,55.414,25.4144,44.422336,0.0456,0.0002,0.0004
246.119,49.639,55.414,25.4144,44.422336,0.0453,0.0002,0.0004
245.517,50.046,55.414,25.4144,44.422336,0.045,0.0002,0.0004
244.898,50.454,55.414,25.4144,44.422336,0.0448,0.0002,0.0003
244.261,50.863,55.414,25.4144,44.422336,0.0445,0.0002,0.0003
243.607,51.271,55.414,25.4144,44.422336,0.0442,0.0002,0.0003
242.934,51.68,55.414,25.4144,44.422336,0.044,0.0002,0.0003
242.242,52.089,55.414,25.4144,44.422336,0.0437,0.0002,0.0003
241.53,52.497,55.414,25.4144,44.422336,0.0435,0.0002,0.0003
240.797,52.904,55.414,25.4144,44.422336,0.0433,0.0002,0.0003
240.044,53.31,55.414,25.4144,44.422336,0.043,0.0002,0.0003
239.268,53.714,55.414,25.4144,44.422336,0.0428,0.0002,0.0003
238.471,54.117,55.414,25.4144,44.422336,0.0426,0.0002,0.0003
237.65,54.517,55.414,25.4144,44.422336,0.0424,0.0002,0.0003
236.805,54.915,55.414,25.4144,44.422336,0.0422,0.0002,0.0003
235.936,55.31,55.414,25.4144,44.422336,0.042,0.0002,0.0003
235.042,55.701,55.414,25.4144,44.422336,0.0418,0.0002,0.0003
234.122,56.089,55.414,25.4144,44.422336,0.0416,0.0002,0.0003
233.176,56.472,55.414,25.4144,44.422336,0.0414,0.0002,0.0003
232.203,56.85,55.414,25.4144,44.422336,0.0412,0.0002,0.0003
231.202,57.224,55.414,25.4144,44.422336,0.041,0.0002,0.0003
230.173,57.591,55.414,25.4144,44.422336,0.0409,0.0002,0.0003
229.116,57.952,55.414,25.4144,44.422336,0.0407,0.0002,0.0003
228.03,58.307,55.414,25.4144,44.422336,0.0406,0.0002,0.0003
226.914,58.653,55.414,25.4144,44.422336,0.0404,0.0002,0.0003
225.769,58.992,55.414,25.4144,44.422336,0.0403,0.0002,0.0003
224.593,59.322,55.414,25.4144,44.422336,0.0401,0.0002,0.0003
223.388,59.643,55.414,25.4144,44.422336,0.04,0.0002,0.0003
222.152,59.954,55.414,25.4144,44.422336,0.0399,0.0002,0.0003
220.887,60.254,55.414,25.4144,44.422336,0.0397,0.0002,0.0003
219.591,60.544,55.414,25.4144,44.422336,0.0396,0.0002,0.0003
218.265,60.821,55.414,25.4144,44.422336,0.0395,0.0002,0.0003
216.911,61.086,55.414,25.4144,44.422336,0.0394,0.0002,0.0003
215.527,61.338,55.414,25.4144,44.422336,0.0393,0.0002,0.0003
214.116,61.577,55.414,25.4144,44.422336,0.0392,0.0002,0.0003
212.678,61.801,55.414,25.4144,44.422336,0.0392,0.0002,0.0003
211.214,62.01,55.414,25.4144,44.422336,0.0391,0.0002,0.0003
209.726,62.204,55.414,25.4144,44.422336,0.039,0.0002,0.0003
208.214,62.382,55.414,25.4144,44.422336,0.0389,0.0002,0.0003
206.68,62.543,55.414,25.4144,44.422336,0.0389,0.0002,0.0003
205.127,62.687,55.414,25.4144,44.422336,0.0388,0.0002,0.0003
203.556,62.814,55.414,25.4144,44.422336,0.0388,0.0002,0.0003
201.97,62.923,55.414,25.4144,44.422336,0.0388,0.0002,0.0003
200.369,63.014,55.414,25.4144,44.422336,0.0387,0.0002,0.0003
198.758,63.086,55.414,25.4144,44.422336,0.0387,0.0002,0.0003
197.138,63.14,55.414,25.4144,44.422336,0.0387,0.0002,0.0003
195.512,63.174,55.414,25.4144,44.422336,0.0387,0.0002,0.0003
193.882,63.19,55.414,25.4144,44.422336,0.0387,0.0002,0.0003
192.252,63.187,55.414,25.4144,44.422336,0.0387,0.0002,0.0003
190.623,63.164,55.414,25.4144,44.422336,0.0387,0.0002,0.0003
188.999,63.123,55.414,25.4144,44.422336,0.0387,0.0002,0.0003
187.381,63.063,55.414,25.4144,44.422336,0.0387,0.0002,0.0003
185.773,62.984,55.414,25.4144,44.422336,0.0387,0.0002,0.0003
184.177,62.887,55.414,25.4144,44.422336,0.0388,0.0002,0.0003
182.595,62.772,55.414,25.4144,44.422336,0.0388,0.0002,0.0003
181.03,62.639,55.414,25.4144,44.422336,0.0388,0.0002,0.0003
179.483,62.489,55.414,25.4144,44.422336,0.0389,0.0002,0.0003
177.956,62.322,55.414,25.4144,44.422336,0.039,0.0002,0.0003
176.452,62.139,55.414,25.4144,44.422336,0.039,0.0002,0.0003
174.971,61.939,55.414,25.4144,44.422336,0.0391,0.0002,0.0003
173.515,61.725,55.414,25.4144,44.422336,0.0392,0.0002,0.0003
172.086,61.496,55.414,25.4144,44.422336,0.0393,0.0002,0.0003
170.683,61.252,55.414,25.4144,44.422336,0.0394,0.0002,0.0003
169.309,60.995,55.414,25.4144,44.422336,0.0394,0.0002,0.0003
167.964,60.726,55.414,25.4144,44.422336,0.0395,0.0002,0.0003
166.648,60.444,55.414,25.4144,44.422336,0.0397,0.0002,0.0003
165.362,60.15,55.414,25.4144,44.422336,0.0398,0.0002,0.0003
164.106,59.846,55.414,25.4144,44.422336,0.0399,0.0002,0.0003
162.88,59.531,55.414,25.4144,44.422336,0.04,0.0002,0.0003
161.684,59.207,55.414,25.4144,44.422336,0.0402,0.0002,0.0003
160.518,58.873,55.414,25.4144,44.422336,0.0403,0.0002,0.0003
159.383,58.532,55.414,25.4144,44.422336,0.0404,0.0002,0.0003
158.276,58.182,55.414,25.4144,44.422336,0.0406,0.0002,0.0003
157.2,57.825,55.414,25.4144,44.422336,0.0408,0.0002,0.0003
156.152,57.461,55.414,25.4144,44.422336,0.0409,0.0002,0.0003
155.132,57.091,55.414,25.4144,44.422336,0.0411,0.0002,0.0003
154.14,56.715,55.414,25.4144,44.422336,0.0413,0.0002,0.0003
153.176,56.335,55.414,25.4144,44.422336,0.0414,0.0002,0.0003
152.238,55.95,55.414,25.4144,44.422336,0.0416,0.0002,0.0003
151.327,55.56,55.414,25.4144,44.422336,0.0418,0.0002,0.0003
150.441,55.167,55.414,25.4144,44.422336,0.042,0.0002,0.0003
149.579,54.77,55.414,25.4144,44.422336,0.0422,0.0002,0.0003
148.742,54.371,55.414,25.4144,44.422336,0.0424,0.0002,0.0003
147.929,53.969,55.414,25.4144,44.422336,0.0426,0.0002,0.0003
147.138,53.566,55.414,25.4144,44.422336,0.0429,0.0002,0.0003
146.37,53.16,55.414,25.4144,44.422336,0.0431,0.0002,0.0003
145.623,52.753,55.414,25.4144,44.422336,0.0433,0.0002,0.0003
144.897,52.345,55.414,25.4144,44.422336,0.0436,0.0002,0.0003
144.192,51.937,55.414,25.4144,44.422336,0.0438,0.0002,0.0003
143.506,51.527,55.414,25.4144,44.422336,0.044,0.0002,0.0003
142.839,51.118,55.414,25.4144,44.422336,0.0443,0.0002,0.0003
142.19,50.709,55.414,25.4144,44.422336,0.0446,0.0002,0.0003
141.56,50.3,55.414,25.4144,44.422336,0.0448,0.0002,0.0003
140.946,49.891,55.414,25.4144,44.422336,0.0451,0.0002,0.0004
140.35,49.484,55.414,25.4144,44.422336,0.0454,0.0002,0.0004
139.769,49.077,55.414,25.4144,44.422336,0.0456,0.0002,0.0004
139.204,48.671,55.414,25.4144,44.422336,0.0459,0.0002,0.0004
138.654,48.267,55.414,25.4144,44.422336,0.0462,0.0002,0.0004
138.119,47.864,55.414,25.4144,44.422336,0.0465,0.0002,0.0004
137.598,47.463,55.414,25.4144,44.422336,0.0468,0.0002,0.0004
137.09,47.063,55.414,25.4144,44.422336,0.0471,0.0002,0.0004
136.596,46.666,55.414,25.4144,44.422336,0.0474,0.0002,0.0004
136.114,46.27,55.414,25.4144,44.422336,0.0477,0.0002,0.0004
135.645,45.877,55.414,25.4144,44.422336,0.048,0.0002,0.0004
135.188,45.485,55.414,25.4144,44.422336,0.0483,0.0002,0.0004
134.742,45.097,55.414,25.4144,44.422336,0.0487,0.0002,0.0004
134.308,44.71,55.414,25.4144,44.422336,0.049,0.0002,0.0004
133.884,44.326,55.414,25.4144,44.422336,0.0493,0.0002,0.0004
133.471,43.945,55.414,25.4144,44.422336,0.0497,0.0002,0.0004
133.068,43.566,55.414,25.4144,44.422336,0.05,0.0002,0.0004
132.674,43.19,55.414,25.4144,44.422336,0.0504,0.0002,0.0004
132.29,42.816,55.414,25.4144,44.422336,0.0507,0.0002,0.0004
131.916,42.446,55.414,25.4144,44.422336,0.0511,0.0002,0.0004
131.55,42.078,55.414,25.4144,44.422336,0.0514,0.0002,0.0004
131.193,41.713,55.414,25.4144,44.422336,0.0518,0.0002,0.0004
130.844,41.351,55.414,25.4144,44.422336,0.0522,0.0003,0.0004
130.503,40.992,55.414,25.4144,44.422336,0.0525,0.0003,0.0004
130.17,40.636,55.414,25.4144,44.422336,0.0529,0.0003,0.0004
129.844,40.283,55.414,25.4144,44.422336,0.0533,0.0003,0.0004
129.526,39.933,55.414,25.4144,44.422336,0.0537,0.0003,0.0004
129.215,39.586,55.414,25.4144,44.422336,0.0541,0.0003,0.0004
128.911,39.242,55.414,25.4144,44.422336,0.0545,0.0003,0.0004
128.613,38.901,55.414,25.4144,44.422336,0.0549,0.0003,0.0004
128.322,38.563,55.414,25.4144,44.422336,0.0553,0.0003,0.0004
128.038,38.228,55.414,25.4144,44.422336,0.0557,0.0003,0.0004
127.759,37.896,55.414,25.4144,44.422336,0.0561,0.0003,0.0004
127.486,37.567,55.414,25.4144,44.422336,0.0565,0.0003,0.0004
127.22,37.241,55.414,25.4144,44.422336,0.0569,0.0003,0.0004
126.958,36.918,55.414,25.4144,44.422336,0.0573,0.0003,0.0004
126.702,36.598,55.414,25.4144,44.422336,0.0578,0.0003,0.0005
126.452,36.281,55.414,25.4144,44.422336,0.0582,0.0003,0.0005
126.206,35.967,55.414,25.4144,44.422336,0.0586,0.0003,0.0005
125.965,35.656,55.414,25.4144,44.422336,0.0591,0.0003,0.0005
125.73,35.348,55.414,25.4144,44.422336,0.0595,0.0003,0.0005
125.499,35.043,55.414,25.4144,44.422336,0.06,0.0003,0.0005
125.272,34.741,55.414,25.4144,44.422336,0.0604,0.0003,0.0005
125.05,34.441,55.414,25.4144,44.422336,0.0609,0.0003,0.0005
124.832,34.145,55.414,25.4144,44.422336,0.0613,0.0003,0.0005
124.619,33.851,55.414,25.4144,44.422336,0.0618,0.0003,0.0005
124.409,33.56,55.414,25.4144,44.422336,0.0623,0.0003,0.0005
124.204,33.272,55.414,25.4144,44.422336,0.0627,0.0003,0.0005
124.002,32.987,55.414,25.4144,44.422336,0.0632,0.0003,0.0005
123.804,32.705,55.414,25.4144,44.422336,0.0637,0.0003,0.0005
123.61,32.425,55.414,25.4144,44.422336,0.0642,0.0003,0.0005
123.419,32.148,55.414,25.4144,44.422336,0.0647,0.0003,0.0005
123.232,31.873,55.414,25.4144,44.422336,0.0652,0.0003,0.0005
123.048,31.602,55.414,25.4144,44.422336,0.0657,0.0003,0.0005
122.868,31.332,55.414,25.4144,44.422336,0.0662,0.0003,0.0005
122.691,31.066,55.414,25.4144,44.422336,0.0667,0.0003,0.0005
122.517,30.802,55.414,25.4144,44.422336,0.0672,0.0003,0.0005
122.346,30.541,55.414,25.4144,44.422336,0.0677,0.0003,0.0005
122.177,30.282,55.414,25.4144,44.422336,0.0682,0.0003,0.0005
122.012,30.025,55.414,25.4144,44.422336,0.0687,0.0003,0.0005
121.85,29.771,55.414,25.4144,44.422336,0.0693,0.0003,0.0005
121.69,29.52,55.414,25.4144,44.422336,0.0698,0.0003,0.0005
121.533,29.271,55.414,25.4144,44.422336,0.0703,0.0003,0.0005
121.379,29.024,55.414,25.4144,44.422336,0.0709,0.0003,0.0006
121.227,28.78,55.414,25.4144,44.422336,0.0714,0.0003,0.0006
121.078,28.538,55.414,25.4144,44.422336,0.072,0.0003,0.0006
120.932,28.298,55.414,25.4144,44.422336,0.0725,0.0003,0.0006
120.787,28.061,55.414,25.4144,44.422336,0.0731,0.0003,0.0006
120.645,27.825,55.414,25.4144,44.422336,0.0736,0.0003,0.0006
120.506,27.592,55.414,25.4144,44.422336,0.0742,0.0003,0.0006
120.368,27.362,55.414,25.4144,44.422336,0.0748,0.0003,0.0006
120.233,27.133,55.414,25.4144,44.422336,0.0754,0.0003,0.0006
120.1,26.906,55.414,25.4144,44.422336,0.0759,0.0003,0.0006
119.968,26.682,55.414,25.4144,44.422336,0.0765,0.0004,0.0006
119.839,26.46,55.414,25.4144,44.422336,0.0771,0.0004,0.0006
119.712,26.239,55.414,25.4144,44.422336,0.0777,0.0004,0.0006
119.587,26.021,55.414,25.4144,44.422336,0.0783,0.0004,0.0006
119.464,25.805,55.414,25.4144,44.422336,0.0789,0.0004,0.0006
119.343,25.591,55.414,25.4144,44.422336,0.0795,0.0004,0.0006
119.223,25.378,55.414,25.4144,44.422336,0.0801,0.0004,0.0006
119.105,25.168,55.414,25.4144,44.422336,0.0808,0.0004,0.0006
118.989,24.96,55.414,25.4144,44.422336,0.0814,0.0004,0.0006
118.875,24.753,55.414,25.4144,44.422336,0.082,0.0004,0.0006
118.762,24.548,55.414,25.4144,44.422336,0.0827,0.0004,0.0006
118.651,24.346,55.414,25.4144,44.422336,0.0833,0.0004,0.0007
118.542,24.145,55.414,25.4144,44.422336,0.0839,0.0004,0.0007
118.434,23.945,55.414,25.4144,44.422336,0.0846,0.0004,0.0007
118.328,23.748,55.414,25.4144,44.422336,0.0852,0.0004,0.0007
118.223,23.552,55.414,25.4144,44.422336,0.0859,0.0004,0.0007
118.12,23.358,55.414,25.4144,44.422336,0.0866,0.0004,0.0007
118.018,23.166,55.414,25.4144,44.422336,0.0872,0.0004,0.0007
117.917,22.975,55.414,25.4144,44.422336,0.0879,0.0004,0.0007
117.818,22.786,55.414,25.4144,44.422336,0.0886,0.0005,0.0007
117.721,22.599,55.414,25.4144,44.422336,0.0893,0.0005,0.0007
117.624,22.413,55.414,25.4144,44.422336,0.09,0.0005,0.0007
117.529,22.229,55.414,25.4144,44.422336,0.0907,0.0005,0.0007
117.435,22.046,55.414,25.4144,44.422336,0.0914,0.0005,0.0007
117.343,21.865,55.414,25.4144,44.422336,0.0921,0.0005,0.0007
117.252,21.686,55.414,25.4144,44.422336,0.0928,0.0005,0.0007
117.162,21.508,55.414,25.4144,44.422336,0.0935,0.0005,0.0007
117.073,21.331,55.414,25.4144,44.422336,0.0943,0.0005,0.0007
116.985,21.156,55.414,25.4144,44.422336,0.095,0.0005,0.0007
116.898,20.982,55.414,25.4144,44.422336,0.0957,0.0005,0.0007
116.813,20.81,55.414,25.4144,44.422336,0.0965,0.0005,0.0008
116.728,20.639,55.414,25.4144,44.422336,0.0972,0.0005,0.0008
116.645,20.47,55.414,25.4144,44.422336,0.098,0.0006,0.0008
116.563,20.302,55.414,25.4144,44.422336,0.0987,0.0006,0.0008
116.482,20.135,55.414,25.4144,44.422336,0.0995,0.0006,0.0008
116.401,19.97,55.414,25.4144,44.422336,0.1003,0.0006,0.0008
116.322,19.806,55.414,25.4144,44.422336,0.1011,0.0006,0.0008
116.244,19.643,55.414,25.4144,44.422336,0.1019,0.0006,0.0008
116.167,19.482,55.414,25.4144,44.422336,0.1027,0.0006,0.0008
116.09,19.322,55.414,25.4144,44.422336,0.1035,0.0006,0.0008
116.015,19.163,55.414,25.4144,44.422336,0.1043,0.0006,0.0008
115.941,19.005,55.414,25.4144,44.422336,0.1051,0.0006,0.0008
115.867,18.849,55.414,25.4144,44.422336,0.1059,0.0006,0.0008
115.794,18.694,55.414,25.4144,44.422336,0.1068,0.0006,0.0008
115.722,18.54,55.414,25.4144,44.422336,0.1076,0.0006,0.0008
115.652,18.387,55.414,25.4144,44.422336,0.1085,0.0007,0.0008
115.581,18.235,55.414,25.4144,44.422336,0.1093,0.0007,0.0009
115.512,18.085,55.414,25.4144,44.422336,0.1102,0.0007,0.0009
115.444,17.936,55.414,25.4144,44.422336,0.111,0.0007,0.0009
115.376,17.787,55.414,25.4144,44.422336,0.1119,0.0007,0.0009
115.309,17.64,55.414,25.4144,44.422336,0.1128,0.0007,0.0009
115.243,17.494,55.414,25.4144,44.422336,0.1137,0.0007,0.0009
115.178,17.349,55.414,25.4144,44.422336,0.1146,0.0007,0.0009
115.113,17.205,55.414,25.4144,44.422336,0.1155,0.0007,0.0009
115.049,17.062,55.414,25.4144,44.422336,0.1164,0.0007,0.0009
114.986,16.921,55.414,25.4144,44.422336,0.1174,0.0007,0.0009
114.923,16.78,55.414,25.4144,44.422336,0.1183,0.0007,0.0009
114.862,16.64,55.414,25.4144,44.422336,0.1193,0.0008,0.0009
114.8,16.501,55.414,25.4144,44.422336,0.1202,0.0008,0.0009
114.74,16.363,55.414,25.4144,44.422336,0.1212,0.0008,0.001
114.68,16.227,55.414,25.4144,44.422336,0.1222,0.0008,0.001
114.621,16.091,55.414,25.4144,44.422336,0.1231,0.0008,0.001
114.563,15.956,55.414,25.4144,44.422336,0.1241,0.0008,0.001
114.505,15.822,55.414,25.4144,44.422336,0.1251,0.0008,0.001
114.448,15.689,55.414,25.4144,44.422336,0.1261,0.0008,0.001
114.391,15.557,55.414,25.4144,44.422336,0.1272,0.0008,0.001
114.335,15.425,55.414,25.4144,44.422336,0.1282,0.0008,0.001
114.28,15.295,55.414,25.4144,44.422336,0.1292,0.0008,0.001
114.225,15.166,55.414,25.4144,44.422336,0.1303,0.0008,0.001
114.171,15.037,55.414,25.4144,44.422336,0.1313,0.0009,0.001
114.117,14.909,55.414,25.4144,44.422336,0.1324,0.0009,0.001
114.064,14.782,55.414,25.4144,44.422336,0.1335,0.0009,0.001
114.011,14.656,55.414,25.4144,44.422336,0.1346,0.0009,0.0011
113.959,14.531,55.414,25.4144,44.422336,0.1357,0.0009,0.0011
113.908,14.407,55.414,25.4144,44.422336,0.1368,0.0009,0.0011
113.857,14.283,55.414,25.4144,44.422336,0.1379,0.0009,0.0011
113.807,14.16,55.414,25.4144,44.422336,0.1391,0.0009,0.0011
113.757,14.038,55.414,25.4144,44.422336,0.1402,0.0009,0.0011
113.707,13.917,55.414,25.4144,44.422336,0.1414,0.0009,0.0011
113.658,13.797,55.414,25.4144,44.422336,0.1426,0.0009,0.0011
113.61,13.677,55.414,25.4144,44.422336,0.1438,0.001,0.0011
113.562,13.558,55.414,25.4144,44.422336,0.145,0.001,0.0011
113.514,13.44,55.414,25.4144,44.422336,0.1462,0.001,0.0011
113.467,13.323,55.414,25.4144,44.422336,0.1474,0.001,0.0012
113.421,13.206,55.414,25.4144,44.422336,0.1487,0.001,0.0012
113.375,13.09,55.414,25.4144,44.422336,0.1499,0.001,0.0012
113.329,12.975,55.414,25.4144,44.422336,0.1512,0.001,0.0012
113.284,12.86,55.414,25.4144,44.422336,0.1525,0.001,0.0012
113.239,12.746,55.414,25.4144,44.422336,0.1538,0.001,0.0012
113.195,12.633,55.414,25.4144,44.422336,0.1551,0.001,0.0012
113.151,12.52,55.414,25.4144,44.422336,0.1564,0.001,0.0012
113.107,12.408,55.414,25.4144,44.422336,0.1577,0.0011,0.0012
113.064,12.297,55.414,25.4144,44.422336,0.1591,0.0011,0.0013
113.022,12.187,55.414,25.4144,44.422336,0.1605,0.0011,0.0013
112.979,12.077,55.414,25.4144,44.422336,0.1619,0.0011,0.0013
112.938,11.968,55.414,25.4144,44.422336,0.1633,0.0011,0.0013
112.896,11.859,55.414,25.4144,44.422336,0.1647,0.0011,0.0013
112.855,11.751,55.414,25.4144,44.422336,0.1661,0.0011,0.0013
112.814,11.644,55.414,25.4144,44.422336,0.1676,0.0011,0.0013
112.774,11.537,55.414,25.4144,44.422336,0.1691,0.0011,0.0013
112.734,11.431,55.414,25.4144,44.422336,0.1705,0.0011,0.0013
112.694,11.325,55.414,25.4144,44.422336,0.172,0.0012,0.0014
112.655,11.22,55.414,25.4144,44.422336,0.1736,0.0012,0.0014
112.616,11.116,55.414,25.4144,44.422336,0.1751,0.0012,0.0014
112.578,11.012,55.414,25.4144,44.422336,0.1767,0.0012,0.0014
112.539,10.909,55.414,25.4144,44.422336,0.1783,0.0012,0.0014
112.502,10.806,55.414,25.4144,44.422336,0.1799,0.0012,0.0014
112.464,10.704,55.414,25.4144,44.422336,0.1815,0.0012,0.0014
112.427,10.603,55.414,25.4144,44.422336,0.1831,0.0012,0.0014
112.39,10.502,55.414,25.4144,44.422336,0.1848,0.0012,0.0015
112.353,10.401,55.414,25.4144,44.422336,0.1865,0.0012,0.0015
112.317,10.301,55.414,25.4144,44.422336,0.1882,0.0013,0.0015
112.281,10.202,55.414,25.4144,44.422336,0.1899,0.0013,0.0015
112.246,10.103,55.414,25.4144,44.422336,0.1917,0.0013,0.0015
112.21,10.004,55.414,25.4144,44.422336,0.1935,0.0013,0.0015
112.175,9.907,55.414,25.4144,44.422336,0.1953,0.0013,0.0015
112.141,9.809,55.414,25.4144,44.422336,0.1971,0.0013,0.0016
112.106,9.712,55.414,25.4144,44.422336,0.1989,0.0013,0.0016
112.072,9.616,55.414,25.4144,44.422336,0.2008,0.0013,0.0016
112.039,9.52,55.414,25.4144,44.422336,0.2027,0.0014,0.0016
112.005,9.425,55.414,25.4144,44.422336,0.2046,0.0014,0.0016
111.972,9.33,55.414,25.4144,44.422336,0.2066,0.0014,0.0016
111.939,9.236,55.414,25.4144,44.422336,0.2085,0.0014,0.0016
111.906,9.142,55.414,25.4144,44.422336,0.2106,0.0014,0.0017
111.874,9.048,55.414,25.4144,44.422336,0.2126,0.0014,0.0017
111.842,8.955,55.414,25.4144,44.422336,0.2147,0.0014,0.0017
111.81,8.863,55.414,25.4144,44.422336,0.2167,0.0014,0.0017
111.778,8.771,55.414,25.4144,44.422336,0.2189,0.0015,0.0017
111.747,8.679,55.414,25.4144,44.422336,0.221,0.0015,0.0017
111.716,8.588,55.414,25.4144,44.422336,0.2232,0.0015,0.0018
111.685,8.497,55.414,25.4144,44.422336,0.2254,0.0015,0.0018
111.654,8.407,55.414,25.4144,44.422336,0.2277,0.0015,0.0018
111.624,8.317,55.414,25.4144,44.422336,0.23,0.0015,0.0018
111.594,8.227,55.414,25.4144,44.422336,0.2323,0.0015,0.0018
111.564,8.138,55.414,25.4144,44.422336,0.2346,0.0016,0.0019
111.535,8.049,55.414,25.4144,44.422336,0.237,0.0016,0.0019
111.505,7.961,55.414,25.4144,44.422336,0.2395,0.0016,0.0019
111.476,7.873,55.414,25.4144,44.422336,0.2419,0.0016,0.0019
111.447,7.786,55.414,25.4144,44.422336,0.2444,0.0016,0.0019
111.419,7.699,55.414,25.4144,44.422336,0.247,0.0016,0.002
111.39,7.612,55.414,25.4144,44.422336,0.2496,0.0017,0.002
111.362,7.526,55.414,25.4144,44.422336,0.2522,0.0017,0.002
111.334,7.44,55.414,25.4144,44.422336,0.2548,0.0017,0.002
111.306,7.355,55.414,25.4144,44.422336,0.2576,0.0017,0.002
111.279,7.27,55.414,25.4144,44.422336,0.2603,0.0017,0.0021
111.251,7.185,55.414,25.4144,44.422336,0.2631,0.0017,0.0021
111.224,7.1,55.414,25.4144,44.422336,0.266,0.0018,0.0021
111.197,7.016,55.414,25.4144,44.422336,0.2689,0.0018,0.0021
111.17,6.933,55.414,25.4144,44.422336,0.2718,0.0018,0.0022
111.144,6.85,55.414,25.4144,44.422336,0.2748,0.0018,0.0022
111.118,6.767,55.414,25.4144,44.422336,0.2778,0.0018,0.0022
111.091,6.684,55.414,25.4144,44.422336,0.2809,0.0018,0.0022
111.066,6.602,55.414,25.4144,44.422336,0.2841,0.0019,0.0023
111.04,6.52,55.414,25.4144,44.422336,0.2873,0.0019,0.0023
111.014,6.439,55.414,25.4144,44.422336,0.2906,0.0019,0.0023
110.989,6.357,55.414,25.4144,44.422336,0.2939,0.0019,0.0023
110.964,6.277,55.414,25.4144,44.422336,0.2973,0.002,0.0024
110.939,6.196,55.414,25.4144,44.422336,0.3007,0.002,0.0024
110.914,6.116,55.414,25.4144,44.422336,0.3042,0.002,0.0024
110.889,6.036,55.414,25.4144,44.422336,0.3078,0.002,0.0025
110.865,5.957,55.414,25.4144,44.422336,0.3115,0.002,0.0025
110.841,5.877,55.414,25.4144,44.422336,0.3152,0.0021,0.0025
