Azimuth (deg),Elevation (deg),EIRP (dBW),Xmtr Gain (dB),Xmtr EIRP Intensity (dBW/Sterad),Atmos Loss (dB),Rain Loss (dB),CloudsFog Loss (dB)
162.16,13.178,81.435,51.435,70.442936,5.0421,9.029,0.3807
161.956,13.097,81.435,51.435,70.442936,5.0718,9.0717,0.3829
161.753,13.016,81.435,51.435,70.442936,5.1018,9.1145,0.3852
161.551,12.935,81.435,51.435,70.442936,5.1323,9.1575,0.3876
161.351,12.854,81.435,51.435,70.442936,5.163,9.2006,0.3899
161.152,12.773,81.435,51.435,70.442936,5.1941,9.2438,0.3923
160.955,12.693,81.435,51.435,70.442936,5.2256,9.2872,0.3947
160.759,12.612,81.435,51.435,70.442936,5.2574,9.3308,0.3971
160.564,12.532,81.435,51.435,70.442936,5.2896,9.3745,0.3996
160.37,12.451,81.435,51.435,70.442936,5.3221,9.4183,0.402
160.178,12.371,81.435,51.435,70.442936,5.3551,9.4623,0.4046
159.986,12.29,81.435,51.435,70.442936,5.3884,9.5065,0.4071
159.797,12.21,81.435,51.435,70.442936,5.4221,9.5508,0.4097
159.608,12.13,81.435,51.435,70.442936,5.4561,9.5952,0.4123
159.421,12.05,81.435,51.435,70.442936,5.4906,9.6398,0.4149
159.234,11.97,81.435,51.435,70.442936,5.5255,9.6846,0.4176
159.05,11.89,81.435,51.435,70.442936,5.5608,9.7295,0.4203
158.866,11.811,81.435,51.435,70.442936,5.5965,9.7746,0.423
158.683,11.731,81.435,51.435,70.442936,5.6326,9.8199,0.4258
158.502,11.652,81.435,51.435,70.442936,5.6691,9.8654,0.4286
158.322,11.572,81.435,51.435,70.442936,5.7061,9.911,0.4314
158.143,11.493,81.435,51.435,70.442936,5.7435,9.9568,0.4343
157.965,11.414,81.435,51.435,70.442936,5.7814,10.0028,0.4372
157.789,11.335,81.435,51.435,70.442936,5.8197,10.0489,0.4401
157.614,11.256,81.435,51.435,70.442936,5.8584,10.0953,0.443
157.439,11.177,81.435,51.435,70.442936,5.8976,10.1418,0.446
157.266,11.099,81.435,51.435,70.442936,5.9373,10.1886,0.4491
157.094,11.02,81.435,51.435,70.442936,5.9775,10.2355,0.4522
156.923,10.942,81.435,51.435,70.442936,6.0181,10.2827,0.4553
156.754,10.864,81.435,51.435,70.442936,6.0593,10.3301,0.4584
156.585,10.785,81.435,51.435,70.442936,6.1009,10.3776,0.4616
156.418,10.707,81.435,51.435,70.442936,6.143,10.4254,0.4648
156.251,10.63,81.435,51.435,70.442936,6.1857,10.4735,0.4681
156.086,10.552,81.435,51.435,70.442936,6.2289,10.5217,0.4714
155.922,10.474,81.435,51.435,70.442936,6.2726,10.5702,0.4748
155.758,10.397,81.435,51.435,70.442936,6.3168,10.6189,0.4781
155.596,10.32,81.435,51.435,70.442936,6.3616,10.6679,0.4816
155.435,10.242,81.435,51.435,70.442936,6.407,10.7171,0.4851
155.275,10.165,81.435,51.435,70.442936,6.4529,10.7666,0.4886
155.116,10.088,81.435,51.435,70.442936,6.4994,10.8164,0.4921
154.958,10.012,81.435,51.435,70.442936,6.5465,10.8664,0.4958
154.801,9.935,81.435,51.435,70.442936,6.5942,10.9167,0.4994
154.645,9.859,81.435,51.435,70.442936,6.6425,10.9673,0.5031
154.49,9.783,81.435,51.435,70.442936,6.6914,11.0181,0.5069
154.337,9.706,81.435,51.435,70.442936,6.741,11.0693,0.5107
154.184,9.63,81.435,51.435,70.442936,6.7911,11.1208,0.5145
154.032,9.555,81.435,51.435,70.442936,6.842,11.1725,0.5184
153.881,9.479,81.435,51.435,70.442936,6.8935,11.2246,0.5224
153.731,9.403,81.435,51.435,70.442936,6.9456,11.2771,0.5264
153.582,9.328,81.435,51.435,70.442936,6.9985,11.3298,0.5304
153.434,9.253,81.435,51.435,70.442936,7.052,11.383,0.5345
153.286,9.178,81.435,51.435,70.442936,7.1063,11.4364,0.5387
153.14,9.103,81.435,51.435,70.442936,7.1612,11.4903,0.5429
152.995,9.028,81.435,51.435,70.442936,7.2169,11.5445,0.5472
152.851,8.954,81.435,51.435,70.442936,7.2734,11.599,0.5515
152.707,8.879,81.435,51.435,70.442936,7.3306,11.654,0.5559
152.565,8.805,81.435,51.435,70.442936,7.3886,11.7094,0.5604
152.423,8.731,81.435,51.435,70.442936,7.4474,11.7652,0.5649
152.282,8.657,81.435,51.435,70.442936,7.507,11.8214,0.5695
152.143,8.583,81.435,51.435,70.442936,7.5675,11.878,0.5742
152.004,8.509,81.435,51.435,70.442936,7.6287,11.9351,0.5789
151.866,8.436,81.435,51.435,70.442936,7.6909,11.9927,0.5836
151.728,8.363,81.435,51.435,70.442936,7.7538,12.0507,0.5885
151.592,8.29,81.435,51.435,70.442936,7.8177,12.1092,0.5934
151.457,8.217,81.435,51.435,70.442936,7.8825,12.1682,0.5984
151.322,8.144,81.435,51.435,70.442936,7.9483,12.2277,0.6034
151.188,8.071,81.435,51.435,70.442936,8.0149,12.2877,0.6086
151.055,7.999,81.435,51.435,70.442936,8.0826,12.3482,0.6138
150.923,7.926,81.435,51.435,70.442936,8.1512,12.4093,0.6191
150.792,7.854,81.435,51.435,70.442936,8.2208,12.4709,0.6244
150.661,7.782,81.435,51.435,70.442936,8.2914,12.5332,0.6299
150.531,7.71,81.435,51.435,70.442936,8.3631,12.596,0.6354
150.403,7.639,81.435,51.435,70.442936,8.4359,12.6594,0.641
150.275,7.567,81.435,51.435,70.442936,8.5097,12.7234,0.6467
150.147,7.496,81.435,51.435,70.442936,8.5847,12.7881,0.6525
150.021,7.425,81.435,51.435,70.442936,8.6608,12.8534,0.6583
149.895,7.353,81.435,51.435,70.442936,8.7381,12.9194,0.6643
149.77,7.283,81.435,51.435,70.442936,8.8165,12.9861,0.6703
149.646,7.212,81.435,51.435,70.442936,8.8962,13.0536,0.6765
149.522,7.141,81.435,51.435,70.442936,8.9771,13.1217,0.6827
149.4,7.071,81.435,51.435,70.442936,9.0593,13.1906,0.689
149.278,7.001,81.435,51.435,70.442936,9.1428,13.2602,0.6955
149.156,6.931,81.435,51.435,70.442936,9.2276,13.3307,0.702
149.036,6.861,81.435,51.435,70.442936,9.3138,13.4019,0.7087
148.916,6.791,81.435,51.435,70.442936,9.4013,13.474,0.7154
148.797,6.721,81.435,51.435,70.442936,9.4903,13.547,0.7223
148.679,6.652,81.435,51.435,70.442936,9.5807,13.6208,0.7293
148.561,6.583,81.435,51.435,70.442936,9.6727,13.6955,0.7363
148.445,6.514,81.435,51.435,70.442936,9.7661,13.7712,0.7436
148.328,6.445,81.435,51.435,70.442936,9.8611,13.8478,0.7509
148.213,6.376,81.435,51.435,70.442936,9.9577,13.9254,0.7583
148.098,6.307,81.435,51.435,70.442936,10.056,14.004,0.7659
147.984,6.239,81.435,51.435,70.442936,10.1559,14.0836,0.7736
147.871,6.17,81.435,51.435,70.442936,10.2575,14.1643,0.7815
147.758,6.102,81.435,51.435,70.442936,10.3609,14.2461,0.7894
147.646,6.034,81.435,51.435,70.442936,10.4661,14.329,0.7976
147.534,5.966,81.435,51.435,70.442936,10.5732,14.4131,0.8058
147.424,5.899,81.435,51.435,70.442936,10.6822,14.4984,0.8142
147.313,5.831,81.435,51.435,70.442936,10.7931,14.5849,0.8228
147.204,5.764,81.435,51.435,70.442936,10.906,14.6727,0.8315
147.095,5.697,81.435,51.435,70.442936,11.0209,14.7618,0.8403
146.987,5.63,81.435,51.435,70.442936,11.138,14.8522,0.8494
146.88,5.563,81.435,51.435,70.442936,11.2572,14.944,0.8586
146.773,5.496,81.435,51.435,70.442936,11.3786,15.0372,0.8679
146.666,5.429,81.435,51.435,70.442936,11.5023,15.1318,0.8774
146.561,5.363,81.435,51.435,70.442936,11.6283,15.228,0.8872
146.456,5.297,81.435,51.435,70.442936,11.7567,15.3257,0.8971
146.351,5.231,81.435,51.435,70.442936,11.8876,15.425,0.9071
146.247,5.165,81.435,51.435,70.442936,12.0211,15.526,0.9174
146.144,5.099,81.435,51.435,70.442936,12.1571,15.6286,0.9279
146.041,5.033,81.435,51.435,70.442936,12.2958,15.7331,0.9385
145.99,5,81.435,51.435,70.442936,12.3667,15.7863,0.944
211.668,5,81.435,51.435,70.442936,12.3579,15.7859,0.9439
211.635,5.02,81.435,51.435,70.442936,12.3148,15.7534,0.9406
211.527,5.085,81.435,51.435,70.442936,12.1784,15.6507,0.9301
211.418,5.149,81.435,51.435,70.442936,12.0446,15.5497,0.9198
211.309,5.214,81.435,51.435,70.442936,11.9134,15.4503,0.9097
211.199,5.279,81.435,51.435,70.442936,11.7846,15.3526,0.8998
211.089,5.344,81.435,51.435,70.442936,11.6582,15.2564,0.89
210.978,5.409,81.435,51.435,70.442936,11.5342,15.1617,0.8805
210.866,5.474,81.435,51.435,70.442936,11.4124,15.0685,0.8711
210.754,5.539,81.435,51.435,70.442936,11.2929,14.9767,0.8618
210.641,5.605,81.435,51.435,70.442936,11.1755,14.8863,0.8528
210.527,5.67,81.435,51.435,70.442936,11.0602,14.7973,0.8439
210.413,5.736,81.435,51.435,70.442936,10.947,14.7095,0.8351
210.298,5.802,81.435,51.435,70.442936,10.8357,14.6231,0.8266
210.182,5.868,81.435,51.435,70.442936,10.7265,14.5379,0.8181
210.066,5.934,81.435,51.435,70.442936,10.6191,14.4539,0.8098
209.949,6,81.435,51.435,70.442936,10.5136,14.371,0.8017
209.831,6.067,81.435,51.435,70.442936,10.4098,14.2894,0.7937
209.713,6.133,81.435,51.435,70.442936,10.3079,14.2088,0.7858
209.594,6.2,81.435,51.435,70.442936,10.2077,14.1293,0.7781
209.474,6.267,81.435,51.435,70.442936,10.1091,14.0508,0.7704
209.354,6.334,81.435,51.435,70.442936,10.0122,13.9734,0.763
209.233,6.401,81.435,51.435,70.442936,9.9169,13.897,0.7556
209.111,6.468,81.435,51.435,70.442936,9.8232,13.8215,0.7484
208.988,6.536,81.435,51.435,70.442936,9.731,13.747,0.7412
208.865,6.603,81.435,51.435,70.442936,9.6403,13.6734,0.7342
208.741,6.671,81.435,51.435,70.442936,9.5511,13.6007,0.7273
208.616,6.739,81.435,51.435,70.442936,9.4632,13.5288,0.7206
208.491,6.807,81.435,51.435,70.442936,9.3768,13.4578,0.7139
208.364,6.875,81.435,51.435,70.442936,9.2918,13.3877,0.7073
208.237,6.943,81.435,51.435,70.442936,9.208,13.3183,0.7009
208.11,7.011,81.435,51.435,70.442936,9.1256,13.2497,0.6945
207.981,7.08,81.435,51.435,70.442936,9.0445,13.1819,0.6882
207.852,7.148,81.435,51.435,70.442936,8.9645,13.1148,0.6821
207.722,7.217,81.435,51.435,70.442936,8.8859,13.0485,0.676
207.591,7.286,81.435,51.435,70.442936,8.8084,12.9828,0.67
207.459,7.355,81.435,51.435,70.442936,8.7321,12.9179,0.6641
207.327,7.424,81.435,51.435,70.442936,8.6569,12.8536,0.6583
207.194,7.494,81.435,51.435,70.442936,8.5828,12.79,0.6526
207.06,7.563,81.435,51.435,70.442936,8.5099,12.727,0.647
206.925,7.633,81.435,51.435,70.442936,8.438,12.6646,0.6415
206.789,7.702,81.435,51.435,70.442936,8.3672,12.6029,0.636
206.653,7.772,81.435,51.435,70.442936,8.2974,12.5417,0.6306
206.516,7.842,81.435,51.435,70.442936,8.2286,12.4811,0.6253
206.378,7.912,81.435,51.435,70.442936,8.1608,12.4211,0.6201
206.239,7.983,81.435,51.435,70.442936,8.0939,12.3616,0.6149
206.099,8.053,81.435,51.435,70.442936,8.0281,12.3026,0.6099
205.958,8.124,81.435,51.435,70.442936,7.9631,12.2442,0.6049
205.817,8.194,81.435,51.435,70.442936,7.8991,12.1863,0.5999
205.674,8.265,81.435,51.435,70.442936,7.8359,12.1288,0.5951
205.531,8.336,81.435,51.435,70.442936,7.7737,12.0719,0.5903
205.387,8.407,81.435,51.435,70.442936,7.7123,12.0154,0.5855
205.242,8.478,81.435,51.435,70.442936,7.6517,11.9594,0.5809
205.096,8.55,81.435,51.435,70.442936,7.592,11.9039,0.5763
204.95,8.621,81.435,51.435,70.442936,7.5331,11.8488,0.5717
204.802,8.693,81.435,51.435,70.442936,7.475,11.7941,0.5673
204.653,8.764,81.435,51.435,70.442936,7.4176,11.7398,0.5629
204.504,8.836,81.435,51.435,70.442936,7.3611,11.686,0.5585
204.353,8.908,81.435,51.435,70.442936,7.3053,11.6325,0.5542
204.202,8.98,81.435,51.435,70.442936,7.2502,11.5794,0.55
204.05,9.053,81.435,51.435,70.442936,7.1959,11.5267,0.5458
203.896,9.125,81.435,51.435,70.442936,7.1423,11.4744,0.5417
203.742,9.197,81.435,51.435,70.442936,7.0893,11.4225,0.5376
203.587,9.27,81.435,51.435,70.442936,7.0371,11.3709,0.5336
203.431,9.343,81.435,51.435,70.442936,6.9856,11.3196,0.5296
203.274,9.415,81.435,51.435,70.442936,6.9347,11.2687,0.5257
203.116,9.488,81.435,51.435,70.442936,6.8845,11.2181,0.5219
202.957,9.561,81.435,51.435,70.442936,6.8349,11.1679,0.5181
202.797,9.635,81.435,51.435,70.442936,6.7859,11.1179,0.5143
202.636,9.708,81.435,51.435,70.442936,6.7376,11.0683,0.5106
202.474,9.781,81.435,51.435,70.442936,6.6899,11.019,0.5069
202.311,9.855,81.435,51.435,70.442936,6.6428,10.97,0.5033
202.147,9.928,81.435,51.435,70.442936,6.5962,10.9212,0.4997
201.982,10.002,81.435,51.435,70.442936,6.5503,10.8728,0.4962
201.815,10.076,81.435,51.435,70.442936,6.5049,10.8246,0.4927
201.648,10.15,81.435,51.435,70.442936,6.4601,10.7767,0.4893
201.48,10.224,81.435,51.435,70.442936,6.4158,10.729,0.4859
201.311,10.298,81.435,51.435,70.442936,6.3721,10.6817,0.4825
201.141,10.372,81.435,51.435,70.442936,6.329,10.6345,0.4792
200.969,10.446,81.435,51.435,70.442936,6.2863,10.5877,0.476
200.797,10.521,81.435,51.435,70.442936,6.2442,10.541,0.4727
200.623,10.595,81.435,51.435,70.442936,6.2026,10.4946,0.4695
200.448,10.67,81.435,51.435,70.442936,6.1615,10.4485,0.4664
200.273,10.745,81.435,51.435,70.442936,6.1209,10.4026,0.4633
200.096,10.819,81.435,51.435,70.442936,6.0807,10.3569,0.4602
199.918,10.894,81.435,51.435,70.442936,6.0411,10.3114,0.4572
199.739,10.969,81.435,51.435,70.442936,6.0019,10.2661,0.4542
199.559,11.044,81.435,51.435,70.442936,5.9632,10.2211,0.4512
199.377,11.119,81.435,51.435,70.442936,5.925,10.1762,0.4483
199.195,11.195,81.435,51.435,70.442936,5.8872,10.1316,0.4454
199.011,11.27,81.435,51.435,70.442936,5.8499,10.0872,0.4425
198.826,11.345,81.435,51.435,70.442936,5.813,10.043,0.4397
198.64,11.421,81.435,51.435,70.442936,5.7765,9.999,0.4369
198.453,11.496,81.435,51.435,70.442936,5.7405,9.9551,0.4342
198.265,11.571,81.435,51.435,70.442936,5.7049,9.9115,0.4314
198.075,11.647,81.435,51.435,70.442936,5.6697,9.868,0.4287
197.885,11.723,81.435,51.435,70.442936,5.6349,9.8248,0.4261
197.693,11.798,81.435,51.435,70.442936,5.6005,9.7817,0.4234
197.5,11.874,81.435,51.435,70.442936,5.5665,9.7388,0.4208
197.305,11.95,81.435,51.435,70.442936,5.533,9.6961,0.4183
197.11,12.026,81.435,51.435,70.442936,5.4998,9.6535,0.4157
196.913,12.102,81.435,51.435,70.442936,5.467,9.6112,0.4132
196.715,12.177,81.435,51.435,70.442936,5.4345,9.569,0.4107
196.516,12.253,81.435,51.435,70.442936,5.4025,9.5269,0.4083
196.315,12.329,81.435,51.435,70.442936,5.3708,9.4851,0.4059
196.113,12.405,81.435,51.435,70.442936,5.3395,9.4434,0.4035
195.91,12.481,81.435,51.435,70.442936,5.3085,9.4019,0.4011
195.706,12.557,81.435,51.435,70.442936,5.2779,9.3605,0.3988
195.5,12.633,81.435,51.435,70.442936,5.2477,9.3193,0.3965
195.294,12.709,81.435,51.435,70.442936,5.2178,9.2783,0.3942
195.085,12.785,81.435,51.435,70.442936,5.1882,9.2374,0.3919
194.876,12.861,81.435,51.435,70.442936,5.159,9.1967,0.3897
194.665,12.938,81.435,51.435,70.442936,5.1301,9.1561,0.3875
194.453,13.014,81.435,51.435,70.442936,5.1015,9.1158,0.3853
194.24,13.09,81.435,51.435,70.442936,5.0733,9.0755,0.3831
194.025,13.166,81.435,51.435,70.442936,5.0454,9.0355,0.381
193.809,13.242,81.435,51.435,70.442936,5.0178,8.9955,0.3789
193.591,13.318,81.435,51.435,70.442936,4.9905,8.9558,0.3768
193.373,13.393,81.435,51.435,70.442936,4.9636,8.9162,0.3748
193.152,13.469,81.435,51.435,70.442936,4.9369,8.8768,0.3727
192.931,13.545,81.435,51.435,70.442936,4.9106,8.8375,0.3707
192.708,13.621,81.435,51.435,70.442936,4.8845,8.7984,0.3687
192.484,13.697,81.435,51.435,70.442936,4.8588,8.7594,0.3668
192.258,13.772,81.435,51.435,70.442936,4.8334,8.7206,0.3648
192.031,13.848,81.435,51.435,70.442936,4.8082,8.682,0.3629
191.803,13.924,81.435,51.435,70.442936,4.7833,8.6435,0.361
191.573,13.999,81.435,51.435,70.442936,4.7588,8.6052,0.3591
191.342,14.074,81.435,51.435,70.442936,4.7345,8.567,0.3573
191.109,14.15,81.435,51.435,70.442936,4.7105,8.529,0.3554
190.875,14.225,81.435,51.435,70.442936,4.6867,8.4912,0.3536
190.64,14.3,81.435,51.435,70.442936,4.6633,8.4535,0.3518
190.403,14.375,81.435,51.435,70.442936,4.6401,8.416,0.3501
190.165,14.45,81.435,51.435,70.442936,4.6172,8.3787,0.3483
189.925,14.525,81.435,51.435,70.442936,4.5945,8.3415,0.3466
189.684,14.599,81.435,51.435,70.442936,4.5721,8.3045,0.3449
189.441,14.674,81.435,51.435,70.442936,4.55,8.2677,0.3432
189.197,14.748,81.435,51.435,70.442936,4.5282,8.231,0.3415
188.952,14.823,81.435,51.435,70.442936,4.5066,8.1946,0.3399
188.705,14.897,81.435,51.435,70.442936,4.4852,8.1583,0.3383
188.456,14.971,81.435,51.435,70.442936,4.4641,8.1221,0.3367
188.206,15.044,81.435,51.435,70.442936,4.4433,8.0862,0.3351
187.955,15.118,81.435,51.435,70.442936,4.4227,8.0504,0.3335
187.702,15.191,81.435,51.435,70.442936,4.4024,8.0149,0.332
187.448,15.264,81.435,51.435,70.442936,4.3823,7.9795,0.3304
187.192,15.337,81.435,51.435,70.442936,4.3624,7.9443,0.3289
186.935,15.41,81.435,51.435,70.442936,4.3428,7.9092,0.3274
186.676,15.483,81.435,51.435,70.442936,4.3234,7.8744,0.3259
186.416,15.555,81.435,51.435,70.442936,4.3043,7.8398,0.3245
186.154,15.627,81.435,51.435,70.442936,4.2854,7.8054,0.323
185.891,15.699,81.435,51.435,70.442936,4.2667,7.7711,0.3216
185.626,15.771,81.435,51.435,70.442936,4.2483,7.7371,0.3202
185.36,15.842,81.435,51.435,70.442936,4.2301,7.7033,0.3188
185.092,15.913,81.435,51.435,70.442936,4.2121,7.6697,0.3175
184.823,15.984,81.435,51.435,70.442936,4.1943,7.6363,0.3161
184.552,16.055,81.435,51.435,70.442936,4.1768,7.6031,0.3148
184.28,16.125,81.435,51.435,70.442936,4.1595,7.5701,0.3135
184.006,16.195,81.435,51.435,70.442936,4.1424,7.5365,0.3122
183.731,16.264,81.435,51.435,70.442936,4.1256,7.4969,0.3109
183.454,16.334,81.435,51.435,70.442936,4.1089,7.4576,0.3096
183.176,16.403,81.435,51.435,70.442936,4.0925,7.4187,0.3084
182.896,16.471,81.435,51.435,70.442936,4.0763,7.3802,0.3071
182.615,16.54,81.435,51.435,70.442936,4.0603,7.342,0.3059
182.332,16.608,81.435,51.435,70.442936,4.0446,7.3042,0.3047
182.048,16.675,81.435,51.435,70.442936,4.029,7.2668,0.3035
181.762,16.742,81.435,51.435,70.442936,4.0137,7.2297,0.3024
181.475,16.809,81.435,51.435,70.442936,3.9985,7.193,0.3012
181.187,16.876,81.435,51.435,70.442936,3.9836,7.1567,0.3001
180.896,16.941,81.435,51.435,70.442936,3.9689,7.1207,0.2989
180.605,17.007,81.435,51.435,70.442936,3.9543,7.0852,0.2978
180.312,17.072,81.435,51.435,70.442936,3.94,7.05,0.2967
180.017,17.137,81.435,51.435,70.442936,3.9259,7.0151,0.2957
179.721,17.201,81.435,51.435,70.442936,3.912,6.9807,0.2946
179.423,17.265,81.435,51.435,70.442936,3.8983,6.9467,0.2936
179.124,17.328,81.435,51.435,70.442936,3.8848,6.913,0.2925
178.824,17.391,81.435,51.435,70.442936,3.8715,6.8797,0.2915
178.522,17.453,81.435,51.435,70.442936,3.8584,6.8468,0.2905
178.219,17.515,81.435,51.435,70.442936,3.8455,6.8143,0.2895
177.914,17.576,81.435,51.435,70.442936,3.8328,6.7822,0.2886
177.607,17.637,81.435,51.435,70.442936,3.8203,6.7505,0.2876
177.3,17.697,81.435,51.435,70.442936,3.808,6.7192,0.2867
176.991,17.757,81.435,51.435,70.442936,3.7959,6.6883,0.2858
176.68,17.816,81.435,51.435,70.442936,3.784,6.6578,0.2849
176.368,17.875,81.435,51.435,70.442936,3.7723,6.6277,0.284
176.055,17.933,81.435,51.435,70.442936,3.7607,6.598,0.2831
175.74,17.99,81.435,51.435,70.442936,3.7494,6.5687,0.2822
175.424,18.047,81.435,51.435,70.442936,3.7382,6.5398,0.2814
175.107,18.103,81.435,51.435,70.442936,3.7273,6.5113,0.2805
174.788,18.158,81.435,51.435,70.442936,3.7165,6.4832,0.2797
174.468,18.213,81.435,51.435,70.442936,3.7059,6.4556,0.2789
174.146,18.268,81.435,51.435,70.442936,3.6955,6.4283,0.2781
173.824,18.321,81.435,51.435,70.442936,3.6853,6.4015,0.2773
173.5,18.374,81.435,51.435,70.442936,3.6753,6.3751,0.2766
173.174,18.426,81.435,51.435,70.442936,3.6655,6.3491,0.2758
172.847,18.478,81.435,51.435,70.442936,3.6558,6.3235,0.2751
172.52,18.529,81.435,51.435,70.442936,3.6464,6.2984,0.2744
172.19,18.579,81.435,51.435,70.442936,3.6371,6.2737,0.2737
171.86,18.628,81.435,51.435,70.442936,3.628,6.2494,0.273
171.528,18.677,81.435,51.435,70.442936,3.6191,6.2256,0.2723
171.195,18.725,81.435,51.435,70.442936,3.6104,6.2022,0.2716
170.861,18.772,81.435,51.435,70.442936,3.6019,6.1792,0.271
170.526,18.818,81.435,51.435,70.442936,3.5935,6.1567,0.2703
170.19,18.864,81.435,51.435,70.442936,3.5853,6.1346,0.2697
169.852,18.908,81.435,51.435,70.442936,3.5773,6.113,0.2691
169.513,18.952,81.435,51.435,70.442936,3.5695,6.0917,0.2685
169.174,18.996,81.435,51.435,70.442936,3.5619,6.071,0.2679
168.833,19.038,81.435,51.435,70.442936,3.5545,6.0507,0.2674
168.491,19.079,81.435,51.435,70.442936,3.5472,6.0308,0.2668
168.148,19.12,81.435,51.435,70.442936,3.5401,6.0114,0.2663
167.804,19.16,81.435,51.435,70.442936,3.5332,5.9924,0.2657
167.458,19.199,81.435,51.435,70.442936,3.5265,5.9739,0.2652
167.112,19.237,81.435,51.435,70.442936,3.5199,5.9558,0.2647
166.765,19.274,81.435,51.435,70.442936,3.5135,5.9382,0.2642
166.417,19.31,81.435,51.435,70.442936,3.5073,5.9211,0.2638
166.068,19.346,81.435,51.435,70.442936,3.5013,5.9044,0.2633
165.718,19.38,81.435,51.435,70.442936,3.4955,5.8882,0.2629
165.368,19.414,81.435,51.435,70.442936,3.4898,5.8724,0.2624
165.016,19.447,81.435,51.435,70.442936,3.4843,5.8571,0.262
164.664,19.478,81.435,51.435,70.442936,3.479,5.8423,0.2616
164.31,19.509,81.435,51.435,70.442936,3.4739,5.8279,0.2612
163.956,19.539,81.435,51.435,70.442936,3.4689,5.814,0.2608
163.601,19.568,81.435,51.435,70.442936,3.4642,5.8006,0.2605
163.246,19.596,81.435,51.435,70.442936,3.4596,5.7876,0.2601
162.889,19.623,81.435,51.435,70.442936,3.4551,5.7751,0.2598
162.532,19.649,81.435,51.435,70.442936,3.4509,5.7631,0.2594
162.175,19.674,81.435,51.435,70.442936,3.4468,5.7516,0.2591
161.816,19.698,81.435,51.435,70.442936,3.4429,5.7405,0.2588
161.457,19.721,81.435,51.435,70.442936,3.4392,5.7299,0.2585
161.098,19.743,81.435,51.435,70.442936,3.4356,5.7198,0.2583
160.737,19.764,81.435,51.435,70.442936,3.4322,5.7102,0.258
160.377,19.784,81.435,51.435,70.442936,3.429,5.701,0.2578
160.016,19.802,81.435,51.435,70.442936,3.426,5.6923,0.2575
159.654,19.82,81.435,51.435,70.442936,3.4231,5.6841,0.2573
159.292,19.837,81.435,51.435,70.442936,3.4205,5.6764,0.2571
158.929,19.853,81.435,51.435,70.442936,3.418,5.6692,0.2569
158.566,19.868,81.435,51.435,70.442936,3.4156,5.6624,0.2567
158.203,19.882,81.435,51.435,70.442936,3.4135,5.6562,0.2566
157.839,19.894,81.435,51.435,70.442936,3.4115,5.6504,0.2564
157.475,19.906,81.435,51.435,70.442936,3.4097,5.6451,0.2563
157.111,19.917,81.435,51.435,70.442936,3.408,5.6403,0.2561
156.746,19.926,81.435,51.435,70.442936,3.4066,5.6359,0.256
156.381,19.934,81.435,51.435,70.442936,3.4053,5.6321,0.2559
156.016,19.942,81.435,51.435,70.442936,3.4041,5.6287,0.2558
155.651,19.948,81.435,51.435,70.442936,3.4032,5.6259,0.2557
155.285,19.953,81.435,51.435,70.442936,3.4024,5.6235,0.2557
154.92,19.958,81.435,51.435,70.442936,3.4018,5.6216,0.2556
154.554,19.961,81.435,51.435,70.442936,3.4014,5.6201,0.2556
154.189,19.963,81.435,51.435,70.442936,3.4012,5.6192,0.2556
153.823,19.964,81.435,51.435,70.442936,3.4011,5.6188,0.2555
153.457,19.964,81.435,51.435,70.442936,3.4012,5.6188,0.2555
153.092,19.963,81.435,51.435,70.442936,3.4014,5.6193,0.2556
152.726,19.96,81.435,51.435,70.442936,3.4019,5.6204,0.2556
152.361,19.957,81.435,51.435,70.442936,3.4025,5.6219,0.2556
151.995,19.953,81.435,51.435,70.442936,3.4033,5.6239,0.2557
151.63,19.947,81.435,51.435,70.442936,3.4042,5.6263,0.2558
151.265,19.941,81.435,51.435,70.442936,3.4054,5.6293,0.2558
150.9,19.933,81.435,51.435,70.442936,3.4067,5.6327,0.2559
150.535,19.924,81.435,51.435,70.442936,3.4082,5.6367,0.256
150.171,19.915,81.435,51.435,70.442936,3.4098,5.6411,0.2561
149.807,19.904,81.435,51.435,70.442936,3.4116,5.646,0.2563
149.443,19.892,81.435,51.435,70.442936,3.4136,5.6514,0.2564
149.08,19.879,81.435,51.435,70.442936,3.4158,5.6573,0.2566
148.717,19.865,81.435,51.435,70.442936,3.4182,5.6636,0.2568
148.354,19.85,81.435,51.435,70.442936,3.4207,5.6704,0.2569
147.992,19.834,81.435,51.435,70.442936,3.4234,5.6778,0.2571
147.63,19.817,81.435,51.435,70.442936,3.4263,5.6856,0.2573
147.269,19.799,81.435,51.435,70.442936,3.4293,5.6938,0.2576
146.908,19.78,81.435,51.435,70.442936,3.4325,5.7026,0.2578
146.548,19.76,81.435,51.435,70.442936,3.4359,5.7118,0.2581
146.188,19.739,81.435,51.435,70.442936,3.4395,5.7215,0.2583
145.829,19.717,81.435,51.435,70.442936,3.4432,5.7317,0.2586
145.471,19.694,81.435,51.435,70.442936,3.4472,5.7424,0.2589
145.113,19.67,81.435,51.435,70.442936,3.4513,5.7535,0.2592
144.756,19.644,81.435,51.435,70.442936,3.4555,5.7651,0.2595
144.4,19.618,81.435,51.435,70.442936,3.46,5.7772,0.2598
144.044,19.591,81.435,51.435,70.442936,3.4646,5.7897,0.2602
143.689,19.563,81.435,51.435,70.442936,3.4694,5.8028,0.2605
143.335,19.534,81.435,51.435,70.442936,3.4744,5.8163,0.2609
